Gene	D7	D14	EntrezID	Symbol	HumanGene	GeneID	Control	Treatment	Diff
CLDN15	-0.0614667396138116	0.137513739613812	24146	CLDN15	CLDN15	24146	-0.0614667396138116	0.137513739613812	0.198980479227623
CPEB2	0.0436564550572068	0.0914955449427932	132864	CPEB2	CPEB2	132864	0.0436564550572068	0.0914955449427932	0.0478390898855865
ENO4	-0.357188989311674	-0.161041010688326	387712	ENO4	ENO4	387712	-0.357188989311674	-0.161041010688326	0.196147978623349
NSUN6	-0.190515891927335	0.0938008919273352	221078	NSUN6	NSUN6	221078	-0.190515891927335	0.0938008919273352	0.28431678385467
DNAJB5	0.0189842071309329	-0.114497207130933	25822	DNAJB5	DNAJB5	25822	0.0189842071309329	-0.114497207130933	-0.133481414261866
hsa-mir-7853	0.125889281334923	0.0793157186650772	102466866	hsa-mir-7853	hsa-mir-7853	102466866	0.125889281334923	0.0793157186650772	-0.0465735626698455
LILRA1	0.0425475215654173	-0.0516515215654173	11024	LILRA1	LILRA1	11024	0.0425475215654173	-0.0516515215654173	-0.0941990431308345
FN3KRP	-0.0644167763602303	-0.0232212236397697	79672	FN3KRP	FN3KRP	79672	-0.0644167763602303	-0.0232212236397697	0.0411955527204607
ABCD2	0.152473891882768	0.109036108117232	225	ABCD2	ABCD2	225	0.152473891882768	0.109036108117232	-0.0434377837655356
PRICKLE2	-0.10511372780251	-0.19510527219749	166336	PRICKLE2	PRICKLE2	166336	-0.10511372780251	-0.19510527219749	-0.0899915443949801
MANEA	-0.261680022625956	-0.384929977374044	79694	MANEA	MANEA	79694	-0.261680022625956	-0.384929977374044	-0.123249954748088
GPAT2	-0.196169518897938	-0.158660481102062	150763	GPAT2	GPAT2	150763	-0.196169518897938	-0.158660481102062	0.0375090377958769
ISG15	0.00212330480624569	-0.0715417048062457	9636	ISG15	ISG15	9636	0.00212330480624569	-0.0715417048062457	-0.0736650096124914
SNAP91	-0.0318734839212969	0.154560483921297	9892	SNAP91	SNAP91	9892	-0.0318734839212969	0.154560483921297	0.186433967842594
ZNF398	0.246784362150081	0.0834226378499186	57541	ZNF398	ZNF398	57541	0.246784362150081	0.0834226378499186	-0.163361724300163
DBX2	0.141523485985482	-0.145433485985482	440097	DBX2	DBX2	440097	0.141523485985482	-0.145433485985482	-0.286956971970963
BBS7	-0.0768710779955046	-0.123424922004495	55212	BBS7	BBS7	55212	-0.0768710779955046	-0.123424922004495	-0.0465538440089907
RMDN1	0.0872440367751496	-0.0946430367751497	51115	RMDN1	RMDN1	51115	0.0872440367751496	-0.0946430367751497	-0.181887073550299
ANAPC15	0.014510101142447	-0.121983101142447	25906	ANAPC15	ANAPC15	25906	0.014510101142447	-0.121983101142447	-0.136493202284894
BEGAIN	0.0507018150230717	0.0620141849769283	57596	BEGAIN	BEGAIN	57596	0.0507018150230717	0.0620141849769283	0.0113123699538566
KRTAP5-3	0.0371278130901983	0.215187186909802	387266	KRTAP5-3	KRTAP5-3	387266	0.0371278130901983	0.215187186909802	0.178059373819603
KLHL32	-0.0648033684134715	-0.0134836315865285	114792	KLHL32	KLHL32	114792	-0.0648033684134715	-0.0134836315865285	0.0513197368269431
TRIM42	0.0889199179257106	0.0413010820742894	287015	TRIM42	TRIM42	287015	0.0889199179257106	0.0413010820742894	-0.0476188358514211
ACSS2	0.20426077882473	0.22975922117527	55902	ACSS2	ACSS2	55902	0.20426077882473	0.22975922117527	0.0254984423505408
hsa-mir-455	-0.148124298292405	-0.0344577017075951	619556	hsa-mir-455	hsa-mir-455	619556	-0.148124298292405	-0.0344577017075951	0.11366659658481
TMEM67	0.0365212082074205	0.0760687917925795	91147	TMEM67	TMEM67	91147	0.0365212082074205	0.0760687917925795	0.0395475835851591
CRYGN	-0.0993393855052701	-0.17497161449473	155051	CRYGN	CRYGN	155051	-0.0993393855052701	-0.17497161449473	-0.0756322289894597
ZNF816-ZNF321P	-0.122534995724829	-0.148485004275171	100529240	ZNF816-ZNF321P	ZNF816-ZNF321P	100529240	-0.122534995724829	-0.148485004275171	-0.0259500085503429
DES	-0.0479268448331688	-0.0409291551668312	1674	DES	DES	1674	-0.0479268448331688	-0.0409291551668312	0.00699768966633751
DLST	0.0521606455071729	0.0439593544928271	1743	DLST	DLST	1743	0.0521606455071729	0.0439593544928271	-0.00820129101434584
ZNF860	0.124417484816684	0.294392515183316	344787	ZNF860	ZNF860	344787	0.124417484816684	0.294392515183316	0.169975030366632
TYK2	-0.0915809428125561	-0.0444990571874438	7297	TYK2	TYK2	7297	-0.0915809428125561	-0.0444990571874438	0.0470818856251123
MPZL1	-0.369664902368401	-0.308485097631599	9019	MPZL1	MPZL1	9019	-0.369664902368401	-0.308485097631599	0.0611798047368016
ST6GALNAC2	0.0262685302611639	-0.132778530261164	10610	ST6GALNAC2	ST6GALNAC2	10610	0.0262685302611639	-0.132778530261164	-0.159047060522328
MT1A	-0.0185896376183349	-0.0710793623816651	4489	MT1A	MT1A	4489	-0.0185896376183349	-0.0710793623816651	-0.0524897247633301
CLASP2	-0.148750039738538	-0.088979960261462	23122	CLASP2	CLASP2	23122	-0.148750039738538	-0.088979960261462	0.059770079477076
TMEM68	-0.0769229824137616	0.0481159824137616	137695	TMEM68	TMEM68	137695	-0.0769229824137616	0.0481159824137616	0.125038964827523
MYO1F	-0.0592918000909048	0.0844858000909047	4542	MYO1F	MYO1F	4542	-0.0592918000909048	0.0844858000909047	0.143777600181809
RPS4Y2	-0.280331065874525	-0.0856789341254749	140032	RPS4Y2	RPS4Y2	140032	-0.280331065874525	-0.0856789341254749	0.19465213174905
TMEM89	-0.284460395220278	-0.138489604779722	440955	TMEM89	TMEM89	440955	-0.284460395220278	-0.138489604779722	0.145970790440557
FCHO2	-0.103385012737966	-0.0315559872620338	115548	FCHO2	FCHO2	115548	-0.103385012737966	-0.0315559872620338	0.0718290254759324
APOL5	0.10304863271809	0.00900076728190992	80831	APOL5	APOL5	80831	0.10304863271809	0.00900076728190992	-0.0940478654361802
EHF	-0.0740532868500533	-0.141910713149947	26298	EHF	EHF	26298	-0.0740532868500533	-0.141910713149947	-0.0678574262998934
MGAT4C	0.144031655195831	0.157248344804169	25834	MGAT4C	MGAT4C	25834	0.144031655195831	0.157248344804169	0.0132166896083379
CELF4	0.0165772806443209	0.0816537193556791	56853	CELF4	CELF4	56853	0.0165772806443209	0.0816537193556791	0.0650764387113582
PLAT	-0.223798047815979	-0.0557409521840207	5327	PLAT	PLAT	5327	-0.223798047815979	-0.0557409521840207	0.168057095631959
CMTM4	-0.407258247333067	-0.373871752666933	146223	CMTM4	CMTM4	146223	-0.407258247333067	-0.373871752666933	0.033386494666135
PPARG	-0.0016982598980013	-0.108068340101999	5468	PPARG	PPARG	5468	-0.0016982598980013	-0.108068340101999	-0.106370080203997
USP4	-0.0328739314990907	-0.0787560685009093	7375	USP4	USP4	7375	-0.0328739314990907	-0.0787560685009093	-0.0458821370018186
LPAR2	-0.270247166762857	0.0701691667628568	9170	LPAR2	LPAR2	9170	-0.270247166762857	0.0701691667628568	0.340416333525714
POGLUT1	-0.0575946568111353	-0.0241003431888647	56983	POGLUT1	POGLUT1	56983	-0.0575946568111353	-0.0241003431888647	0.0334943136222705
LHFPL1	-0.0737290013594049	0.0313140013594049	340596	LHFPL1	LHFPL1	340596	-0.0737290013594049	0.0313140013594049	0.10504300271881
IL7R	0.25667729547468	0.28668270452532	3575	IL7R	IL7R	3575	0.25667729547468	0.28668270452532	0.0300054090506395
LRRC6	0.0856401728217712	0.0514878271782288	23639	LRRC6	LRRC6	23639	0.0856401728217712	0.0514878271782288	-0.0341523456435424
IL23R	-0.281522680255987	-0.113927319744013	149233	IL23R	IL23R	149233	-0.281522680255987	-0.113927319744013	0.167595360511973
RIIAD1	0.0576442838703276	0.276616716129672	284485	RIIAD1	RIIAD1	284485	0.0576442838703276	0.276616716129672	0.218972432259345
IL1RL2	0.005058316994114	-0.087438316994114	8808	IL1RL2	IL1RL2	8808	0.005058316994114	-0.087438316994114	-0.092496633988228
AKR1C2	-0.030892176635921	0.030023176635921	1646	AKR1C2	AKR1C2	1646	-0.030892176635921	0.030023176635921	0.060915353271842
C1QTNF9B	0.0978623091716259	0.255257690828374	387911	C1QTNF9B	C1QTNF9B	387911	0.0978623091716259	0.255257690828374	0.157395381656748
SAMD9L	-0.477181358367482	-0.428938641632518	219285	SAMD9L	SAMD9L	219285	-0.477181358367482	-0.428938641632518	0.0482427167349631
HIATL1	-0.145202557704012	-0.00519044229598824	84641	HIATL1	HIATL1	84641	-0.145202557704012	-0.00519044229598824	0.140012115408024
STARD3	0.222810968611601	0.069455031388399	10948	STARD3	STARD3	10948	0.222810968611601	0.069455031388399	-0.153355937223202
TP53INP2	-0.186097139158328	-0.164262860841672	58476	TP53INP2	TP53INP2	58476	-0.186097139158328	-0.164262860841672	0.0218342783166558
TEP1	-0.20202618239498	-0.00898181760502036	7011	TEP1	TEP1	7011	-0.20202618239498	-0.00898181760502036	0.193044364789959
CCDC81	0.0898723949243801	-0.00701329492438007	60494	CCDC81	CCDC81	60494	0.0898723949243801	-0.00701329492438007	-0.0968856898487601
GLS	-0.00610159445855251	-0.0120452055414475	2744	GLS	GLS	2744	-0.00610159445855251	-0.0120452055414475	-0.00594361108289499
CDC20B	-0.143867748307094	-0.226802251692906	166979	CDC20B	CDC20B	166979	-0.143867748307094	-0.226802251692906	-0.0829345033858123
KRTAP22-2	-0.000238877398348141	-0.180068122601652	100288287	KRTAP22-2	KRTAP22-2	100288287	-0.000238877398348141	-0.180068122601652	-0.179829245203304
NRL	-0.135427183840048	-0.011969816159952	4901	NRL	NRL	4901	-0.135427183840048	-0.011969816159952	0.123457367680096
CLEC12B	0.0939193338209482	0.147149666179052	387837	CLEC12B	CLEC12B	387837	0.0939193338209482	0.147149666179052	0.0532303323581037
GJC1	-0.191890106977791	0.0209661069777912	10052	GJC1	GJC1	10052	-0.191890106977791	0.0209661069777912	0.212856213955582
PRKCB	-0.0267724810210337	0.0725134810210337	5579	PRKCB	PRKCB	5579	-0.0267724810210337	0.0725134810210337	0.0992859620420674
UBFD1	-0.217682475800979	-0.216987524199021	56061	UBFD1	UBFD1	56061	-0.217682475800979	-0.216987524199021	0.000694951601958066
GCN1L1	-0.188509709457355	-0.321070290542645	10985	GCN1L1	GCN1L1	10985	-0.188509709457355	-0.321070290542645	-0.132560581085291
GFAP	-0.0222079118010821	0.000885311801082095	2670	GFAP	GFAP	2670	-0.0222079118010821	0.000885311801082095	0.0230932236021642
C10orf25	-0.0062610030749982	-0.160415996925002	220979	C10orf25	C10orf25	220979	-0.0062610030749982	-0.160415996925002	-0.154154993850004
STXBP1	-0.0396069861313197	-0.0887800138686803	6812	STXBP1	STXBP1	6812	-0.0396069861313197	-0.0887800138686803	-0.0491730277373606
KIAA0226L	0.062074637650113	0.075243362349887	80183	KIAA0226L	KIAA0226L	80183	0.062074637650113	0.075243362349887	0.0131687246997739
SPINT4	-0.0257652739825797	-6.94260174202996e-05	391253	SPINT4	SPINT4	391253	-0.0257652739825797	-6.94260174202996e-05	0.0256958479651594
IFI30	-0.0886868174078566	0.0486558174078566	10437	IFI30	IFI30	10437	-0.0886868174078566	0.0486558174078566	0.137342634815713
TNFSF18	-0.094367008594913	0.070036008594913	8995	TNFSF18	TNFSF18	8995	-0.094367008594913	0.070036008594913	0.164403017189826
ADAMTS9	-0.157488898105522	-0.255731101894478	56999	ADAMTS9	ADAMTS9	56999	-0.157488898105522	-0.255731101894478	-0.098242203788956
hsa-mir-6838	0.032669235752613	0.033554764247387	102465504	hsa-mir-6838	hsa-mir-6838	102465504	0.032669235752613	0.033554764247387	0.000885528494774031
hsa-mir-489	-0.0629221265798384	-0.122280873420162	574442	hsa-mir-489	hsa-mir-489	574442	-0.0629221265798384	-0.122280873420162	-0.0593587468403232
EVA1A	-0.151206540860366	-0.212683459139634	84141	EVA1A	EVA1A	84141	-0.151206540860366	-0.212683459139634	-0.0614769182792684
DEFB121	0.0536591649022768	-0.0538311649022768	245934	DEFB121	DEFB121	245934	0.0536591649022768	-0.0538311649022768	-0.107490329804554
TMEM59	0.0531620711568209	-0.0479180711568209	9528	TMEM59	TMEM59	9528	0.0531620711568209	-0.0479180711568209	-0.101080142313642
SH2D1A	0.17841821393927	0.16161178606073	4068	SH2D1A	SH2D1A	4068	0.17841821393927	0.16161178606073	-0.0168064278785402
MYBPHL	-0.140660683100948	-0.116929316899052	343263	MYBPHL	MYBPHL	343263	-0.140660683100948	-0.116929316899052	0.0237313662018953
CERK	0.0397799918867306	-0.0743999918867306	64781	CERK	CERK	64781	0.0397799918867306	-0.0743999918867306	-0.114179983773461
NUCKS1	-0.239509449550864	-0.0461475504491356	64710	NUCKS1	NUCKS1	64710	-0.239509449550864	-0.0461475504491356	0.193361899101729
CXCL6	0.0289109144167479	-0.0539639144167479	6372	CXCL6	CXCL6	6372	0.0289109144167479	-0.0539639144167479	-0.0828748288334957
NUDT7	0.104113278268657	-0.018857278268657	283927	NUDT7	NUDT7	283927	0.104113278268657	-0.018857278268657	-0.122970556537314
R3HDM1	0.00926082826422747	0.0958231717357725	23518	R3HDM1	R3HDM1	23518	0.00926082826422747	0.0958231717357725	0.0865623434715451
COQ10A	-0.205506428948349	-0.0585855710516508	93058	COQ10A	COQ10A	93058	-0.205506428948349	-0.0585855710516508	0.146920857896698
ANGPTL6	-0.0263553133680969	-0.0641786866319032	83854	ANGPTL6	ANGPTL6	83854	-0.0263553133680969	-0.0641786866319032	-0.0378233732638063
PGLS	-0.15011085003597	-0.19768914996403	25796	PGLS	PGLS	25796	-0.15011085003597	-0.19768914996403	-0.0475782999280606
C4orf22	-0.227413660950865	-0.00140433904913542	255119	C4orf22	C4orf22	255119	-0.227413660950865	-0.00140433904913542	0.226009321901729
CCDC85C	0.155701381395212	0.215098618604788	317762	CCDC85C	CCDC85C	317762	0.155701381395212	0.215098618604788	0.0593972372095763
KDM5D	0.134210532128215	0.322989467871785	8284	KDM5D	KDM5D	8284	0.134210532128215	0.322989467871785	0.188778935743571
TMOD3	0.0294456428819877	0.0200723571180123	29766	TMOD3	TMOD3	29766	0.0294456428819877	0.0200723571180123	-0.00937328576397532
CBFA2T3	0.00727503067170122	0.106542769328299	863	CBFA2T3	CBFA2T3	863	0.00727503067170122	0.106542769328299	0.0992677386565975
METTL7A	-0.0418511820579398	-0.15676581794206	25840	METTL7A	METTL7A	25840	-0.0418511820579398	-0.15676581794206	-0.11491463588412
PCDH12	-0.197376967823525	-0.0591720321764753	51294	PCDH12	PCDH12	51294	-0.197376967823525	-0.0591720321764753	0.138204935647049
GLYCTK	-0.0203703834725768	-0.0600896165274232	132158	GLYCTK	GLYCTK	132158	-0.0203703834725768	-0.0600896165274232	-0.0397192330548464
FAM47E-STBD1	0.205177934519967	0.0222810654800327	100631383	FAM47E-STBD1	FAM47E-STBD1	100631383	0.205177934519967	0.0222810654800327	-0.182896869039935
PACSIN1	-0.0106771437028693	0.136021143702869	29993	PACSIN1	PACSIN1	29993	-0.0106771437028693	0.136021143702869	0.146698287405739
PIPOX	0.244014621904807	0.0173613780951929	51268	PIPOX	PIPOX	51268	0.244014621904807	0.0173613780951929	-0.226653243809614
VDR	-0.172175049035383	-0.411174950964617	7421	VDR	VDR	7421	-0.172175049035383	-0.411174950964617	-0.238999901929234
C6orf99	0.0400259450332281	-0.0456659450332281	100130967	C6orf99	C6orf99	100130967	0.0400259450332281	-0.0456659450332281	-0.0856918900664562
RABL3	-0.129112521815107	-0.175897478184893	285282	RABL3	RABL3	285282	-0.129112521815107	-0.175897478184893	-0.0467849563697867
CBX3	0.194491734403353	0.125328265596647	11335	CBX3	CBX3	11335	0.194491734403353	0.125328265596647	-0.069163468806705
RANBP9	-0.00633913007528758	0.0305853300752876	10048	RANBP9	RANBP9	10048	-0.00633913007528758	0.0305853300752876	0.0369244601505752
TGFBR2	0.0491114547250612	-0.0801614547250612	7048	TGFBR2	TGFBR2	7048	0.0491114547250612	-0.0801614547250612	-0.129272909450122
TMEM185A	-0.17668740383534	-0.19624259616466	84548	TMEM185A	TMEM185A	84548	-0.17668740383534	-0.19624259616466	-0.0195551923293201
HCCS	0.0313774891432751	0.0598325108567249	3052	HCCS	HCCS	3052	0.0313774891432751	0.0598325108567249	0.0284550217134497
KCNH4	0.00569816421866043	-0.0624601642186604	23415	KCNH4	KCNH4	23415	0.00569816421866043	-0.0624601642186604	-0.0681583284373209
PLA2G4B	-0.057882835342889	0.028679835342889	100137049	PLA2G4B	PLA2G4B	100137049	-0.057882835342889	0.028679835342889	0.086562670685778
CYP11B1	-0.0272794041742877	0.174366404174288	1584	CYP11B1	CYP11B1	1584	-0.0272794041742877	0.174366404174288	0.201645808348575
TXNRD1	-0.0873276088720176	-0.0950143911279824	7296	TXNRD1	TXNRD1	7296	-0.0873276088720176	-0.0950143911279824	-0.00768678225596489
ERAP1	0.103728153664046	0.0583328463359543	51752	ERAP1	ERAP1	51752	0.103728153664046	0.0583328463359543	-0.0453953073280915
TESC	-0.0543625864299255	0.0279445864299255	54997	TESC	TESC	54997	-0.0543625864299255	0.0279445864299255	0.082307172859851
TP53AIP1	0.312170928018246	0.171289071981754	63970	TP53AIP1	TP53AIP1	63970	0.312170928018246	0.171289071981754	-0.140881856036493
ZNF230	-0.0532243541426244	-0.0168856458573756	7773	ZNF230	ZNF230	7773	-0.0532243541426244	-0.0168856458573756	0.0363387082852488
hsa-mir-6797	0.144580697783975	0.0562163022160255	102465478	hsa-mir-6797	hsa-mir-6797	102465478	0.144580697783975	0.0562163022160255	-0.0883643955679491
CERS6	-0.223234900742814	-0.151915099257186	253782	CERS6	CERS6	253782	-0.223234900742814	-0.151915099257186	0.0713198014856279
hsa-mir-7-1	-0.091379264513361	0.016820264513361	407043	hsa-mir-7-1	hsa-mir-7-1	407043	-0.091379264513361	0.016820264513361	0.108199529026722
OTC	0.177384490169089	0.269415509830911	5009	OTC	OTC	5009	0.177384490169089	0.269415509830911	0.092031019661822
FBXO42	-0.0060605334895419	-0.0387851665104581	54455	FBXO42	FBXO42	54455	-0.0060605334895419	-0.0387851665104581	-0.0327246330209162
RPS6KA5	0.310946704884301	0.250543295115699	9252	RPS6KA5	RPS6KA5	9252	0.310946704884301	0.250543295115699	-0.0604034097686019
LGALS3	-0.0158802253578269	-0.0500567746421731	3958	LGALS3	LGALS3	3958	-0.0158802253578269	-0.0500567746421731	-0.0341765492843463
ADAM11	-0.185896804327166	-0.293363195672834	4185	ADAM11	ADAM11	4185	-0.185896804327166	-0.293363195672834	-0.107466391345667
ARIH2	0.0940664002124824	-0.116480400212482	10425	ARIH2	ARIH2	10425	0.0940664002124824	-0.116480400212482	-0.210546800424965
hsa-mir-6757	-0.0203983691299292	-0.00578373087007076	102466193	hsa-mir-6757	hsa-mir-6757	102466193	-0.0203983691299292	-0.00578373087007076	0.0146146382598585
TKTL2	-0.130311551465946	0.139241551465946	84076	TKTL2	TKTL2	84076	-0.130311551465946	0.139241551465946	0.269553102931892
ZFR2	-0.0442487181721927	-0.119851281827807	23217	ZFR2	ZFR2	23217	-0.0442487181721927	-0.119851281827807	-0.0756025636556146
CCBL1	-0.169480405208988	-0.092829594791012	883	CCBL1	CCBL1	883	-0.169480405208988	-0.092829594791012	0.0766508104179759
PRRG2	-0.153035029274867	0.0279100292748669	5639	PRRG2	PRRG2	5639	-0.153035029274867	0.0279100292748669	0.180945058549734
BCR	0.0731026063205128	0.0512763936794872	613	BCR	BCR	613	0.0731026063205128	0.0512763936794872	-0.0218262126410256
HABP2	-0.0670764058294846	-0.0266915941705154	3026	HABP2	HABP2	3026	-0.0670764058294846	-0.0266915941705154	0.0403848116589692
PDK3	-0.00545602187892454	-0.0126389781210755	5165	PDK3	PDK3	5165	-0.00545602187892454	-0.0126389781210755	-0.00718295624215092
CALML4	0.133959151183822	0.112540848816178	91860	CALML4	CALML4	91860	0.133959151183822	0.112540848816178	-0.0214183023676438
EXOC5	-0.0369412490523732	0.151648249052373	10640	EXOC5	EXOC5	10640	-0.0369412490523732	0.151648249052373	0.188589498104746
MGLL	-0.0929352093155018	-0.0393547906844982	11343	MGLL	MGLL	11343	-0.0929352093155018	-0.0393547906844982	0.0535804186310037
BLK	-0.322967672052655	-0.203422327947345	640	BLK	BLK	640	-0.322967672052655	-0.203422327947345	0.119545344105309
C1QL1	-0.0236719229038652	-0.0258330770961348	10882	C1QL1	C1QL1	10882	-0.0236719229038652	-0.0258330770961348	-0.00216115419226957
hsa-mir-940	-0.0612248859477333	-0.0601781140522667	100126328	hsa-mir-940	hsa-mir-940	100126328	-0.0612248859477333	-0.0601781140522667	0.00104677189546662
VPS35	-0.0427952975682749	-0.0811027024317251	55737	VPS35	VPS35	55737	-0.0427952975682749	-0.0811027024317251	-0.0383074048634502
CNPY3	-0.107427408718168	-0.0385825912818316	10695	CNPY3	CNPY3	10695	-0.107427408718168	-0.0385825912818316	0.0688448174363367
PEX2	-0.116329295916713	-0.0418877040832869	5828	PEX2	PEX2	5828	-0.116329295916713	-0.0418877040832869	0.0744415918334261
OTUD3	0.0287926910642191	-0.00539259106421907	23252	OTUD3	OTUD3	23252	0.0287926910642191	-0.00539259106421907	-0.0341852821284381
NOMO3	-0.320330726635228	-0.287169273364772	408050	NOMO3	NOMO3	408050	-0.320330726635228	-0.287169273364772	0.0331614532704561
