Gene	DMSO	PTX	EntrezID	Symbol	HumanGene	GeneID	Control	Treatment	Diff	Rank	RandomIndex	Label	group	rank
hsa-mir-7850	0.0250068117828706	-0.199687761785089	102465838	hsa-mir-7850	hsa-mir-7850	102465838	0.0250068117828706	-0.199687761785089	-0.224694573567959	4747	5904		none	1
GPR141	-0.00422966304380733	0.284094889955068	353345	GPR141	GPR141	353345	-0.00422966304380733	0.284094889955068	0.288324552998875	12848	11068		none	1
STARD4	0.0482395325603221	0.197726753484122	134429	STARD4	STARD4	134429	0.0482395325603221	0.197726753484122	0.149487220923799	10658	16763		none	1
TTC37	-0.261917592564561	-0.374255578402254	9652	TTC37	TTC37	9652	-0.261917592564561	-0.374255578402254	-0.112337985837694	6411	15040		none	1
LHFPL2	0.0120822863370773	-0.311194882339502	10184	LHFPL2	LHFPL2	10184	0.0120822863370773	-0.311194882339502	-0.323277168676579	3558	18073		none	1
SLC20A2	0.208797796009809	0.466415352981494	6575	SLC20A2	SLC20A2	6575	0.208797796009809	0.466415352981494	0.257617556971685	12354	13666		none	1
OR4N4	-0.223462807665526	-0.607379483664611	283694	OR4N4	OR4N4	283694	-0.223462807665526	-0.607379483664611	-0.383916675999084	2922	8057		none	1
DHCR24	0.34724955344979	0.373200822481152	1718	DHCR24	DHCR24	1718	0.34724955344979	0.373200822481152	0.025951269031362	8607	13477		none	1
STK10	-0.156619539220732	0.50338892696672	6793	STK10	STK10	6793	-0.156619539220732	0.50338892696672	0.660008466187452	16699	11765		none	1
C10orf10	0.256477248645212	0.351279415124515	11067	C10orf10	C10orf10	11067	0.256477248645212	0.351279415124515	0.0948021664793025	9754	17453		none	1
KTI12	-0.514062547304048	0.0887746553956287	112970	KTI12	KTI12	112970	-0.514062547304048	0.0887746553956287	0.602837202699676	16325	17598		none	1
MRPL32	-0.205122460718719	0.165379635975935	64983	MRPL32	MRPL32	64983	-0.205122460718719	0.165379635975935	0.370502096694654	14052	10507		none	1
CCL4L1	0.161296963458569	0.272351686847917	388372	CCL4L1	CCL4L1	388372	0.161296963458569	0.272351686847917	0.111054723389348	10035	5130		none	1
CD8B	-0.0756834488813539	0.0468966567664306	926	CD8B	CD8B	926	-0.0756834488813539	0.0468966567664306	0.122580105647784	10224	12390		none	1
ZNF184	-0.265051012685053	-0.337285812200137	7738	ZNF184	ZNF184	7738	-0.265051012685053	-0.337285812200137	-0.0722347995150837	7021	2355		none	1
TRAF3IP1	0.227749689685447	0.801652577869165	26146	TRAF3IP1	TRAF3IP1	26146	0.227749689685447	0.801652577869165	0.573902888183718	16117	1949		none	1
LXN	-0.0761829796252006	-0.0813456705506054	56925	LXN	LXN	56925	-0.0761829796252006	-0.0813456705506054	-0.00516269092540488	8133	15318		none	1
CRELD1	0.287181738366989	0.10014469575813	78987	CRELD1	CRELD1	78987	0.287181738366989	0.10014469575813	-0.187037042608859	5275	15169		none	1
CHFR	-0.454966546577458	-0.202673063742289	55743	CHFR	CHFR	55743	-0.454966546577458	-0.202673063742289	0.252293482835168	12277	13364		none	1
KRTAP4-1	0.113644757954649	0.0503008148655853	85285	KRTAP4-1	KRTAP4-1	85285	0.113644757954649	0.0503008148655853	-0.0633439430890634	7156	5136		none	1
TMEM106C	0.220214344100996	0.47966643819968	79022	TMEM106C	TMEM106C	79022	0.220214344100996	0.47966643819968	0.259452094098684	12392	4483		none	1
RIBC1	0.100060549181072	0.19115451983855	158787	RIBC1	RIBC1	158787	0.100060549181072	0.19115451983855	0.0910939706574777	9696	5029		none	1
hsa-mir-6732	0.433199115981956	0.775455030081487	102465438	hsa-mir-6732	hsa-mir-6732	102465438	0.433199115981956	0.775455030081487	0.34225591409953	13666	2606		none	1
RAP1A	0.318276770306682	0.459180565075013	5906	RAP1A	RAP1A	5906	0.318276770306682	0.459180565075013	0.140903794768332	10532	15306		none	1
WSB1	0.342405618964004	0.0823623486406214	26118	WSB1	WSB1	26118	0.342405618964004	0.0823623486406214	-0.260043270323382	4299	9421		none	1
ELF4	0.393115558112077	0.381006777853933	2000	ELF4	ELF4	2000	0.393115558112077	0.381006777853933	-0.012108780258143	8027	12634		none	1
TRPM6	-0.0586509642457086	0.408993983702688	140803	TRPM6	TRPM6	140803	-0.0586509642457086	0.408993983702688	0.467644947948397	15201	7395		none	1
LMTK2	0.0826284399503497	0.255395628664991	22853	LMTK2	LMTK2	22853	0.0826284399503497	0.255395628664991	0.172767188714642	11047	13262		none	1
OR51T1	0.107365807877448	0.258914020257406	401665	OR51T1	OR51T1	401665	0.107365807877448	0.258914020257406	0.151548212379958	10703	13515		none	1
SUPV3L1	-0.326238987617692	-1.01039524788668	6832	SUPV3L1	SUPV3L1	6832	-0.326238987617692	-1.01039524788668	-0.684156260268988	969	7747		none	1
ERBB2IP	0.228697284369229	0.071255045312619	55914	ERBB2IP	ERBB2IP	55914	0.228697284369229	0.071255045312619	-0.15744223905661	5742	2410		none	1
SLC24A3	-0.481305440343919	-0.667809001599269	57419	SLC24A3	SLC24A3	57419	-0.481305440343919	-0.667809001599269	-0.18650356125535	5290	14548		none	1
C1QTNF9B-AS1	-0.531440162271805	0.132507044398751	542767	C1QTNF9B-AS1	C1QTNF9B-AS1	542767	-0.531440162271805	0.132507044398751	0.663947206670556	16719	4581		none	1
SLC35G5	-0.682601192818867	-0.224453583123905	83650	SLC35G5	SLC35G5	83650	-0.682601192818867	-0.224453583123905	0.458147609694962	15089	9063		none	1
ABHD8	0.143062577578638	-0.0919884243393496	79575	ABHD8	ABHD8	79575	0.143062577578638	-0.0919884243393496	-0.235051001917988	4624	12947		none	1
RLIM	-0.330749901607581	0.522008986368137	51132	RLIM	RLIM	51132	-0.330749901607581	0.522008986368137	0.852758887975717	17474	13489		none	1
POLL	-0.0213599346068844	-0.533508491356332	27343	POLL	POLL	27343	-0.0213599346068844	-0.533508491356332	-0.512148556749448	1845	10940		none	1
NAA11	0.137104538161121	0.870192673825299	84779	NAA11	NAA11	84779	0.137104538161121	0.870192673825299	0.733088135664178	17059	3662		none	1
SUMO4	0.0354121885501499	0.182442312085904	387082	SUMO4	SUMO4	387082	0.0354121885501499	0.182442312085904	0.147030123535754	10622	10772		none	1
PRPF4B	-0.0538554691047804	-0.0491432488005483	8899	PRPF4B	PRPF4B	8899	-0.0538554691047804	-0.0491432488005483	0.00471222030423202	8281	13745		none	1
POMK	-0.00787775120341497	0.124663011194882	84197	POMK	POMK	84197	-0.00787775120341497	0.124663011194882	0.132540762398297	10386	4917		none	1
MAPK1	0.259646998274348	0.514621887137309	5594	MAPK1	MAPK1	5594	0.259646998274348	0.514621887137309	0.25497488886296	12309	15321		none	1
CCDC168	0.118915564166995	0.148857665067398	643677	CCDC168	CCDC168	643677	0.118915564166995	0.148857665067398	0.0299421009004031	8686	4309		none	1
RAB10	0.0215539947322212	-0.430964892239738	10890	RAB10	RAB10	10890	0.0215539947322212	-0.430964892239738	-0.452518886971959	2293	1698		none	1
RWDD2A	-0.39814114014108	0.224426928642145	112611	RWDD2A	RWDD2A	112611	-0.39814114014108	0.224426928642145	0.622568068783224	16458	8638		none	1
HGS	-0.0980139868608277	0.298172264107836	9146	HGS	HGS	9146	-0.0980139868608277	0.298172264107836	0.396186250968664	14377	9430		none	1
THEM5	-0.11434107353698	0.343104104790191	284486	THEM5	THEM5	284486	-0.11434107353698	0.343104104790191	0.457445178327172	15077	6839		none	1
FGF11	-0.338318549241622	-0.324678242327317	2256	FGF11	FGF11	2256	-0.338318549241622	-0.324678242327317	0.0136403069143045	8422	17374		none	1
EXOC3L4	0.400320910659683	0.188058792171198	91828	EXOC3L4	EXOC3L4	91828	0.400320910659683	0.188058792171198	-0.212262118488485	4919	9080		none	1
FAM180B	-0.254730404771276	-0.976087122077527	399888	FAM180B	FAM180B	399888	-0.254730404771276	-0.976087122077527	-0.721356717306251	837	11417		none	1
LOH12CR1	-0.0672428930398716	0.300304622648694	118426	LOH12CR1	LOH12CR1	118426	-0.0672428930398716	0.300304622648694	0.367547515688566	14006	9748		none	1
MICALCL	-0.151975417032485	0.333973040895591	9645	MICALCL	MICALCL	9645	-0.151975417032485	0.333973040895591	0.485948457928075	15359	10790		none	1
DNMBP	-0.385365262934819	-0.239216358236235	23268	DNMBP	DNMBP	23268	-0.385365262934819	-0.239216358236235	0.146148904698584	10611	13735		none	1
CAV3	-0.340316672217008	-0.463483359987815	859	CAV3	CAV3	859	-0.340316672217008	-0.463483359987815	-0.123166687770807	6263	10411		none	1
TAL2	-0.0126599255245073	-0.584037773208438	6887	TAL2	TAL2	6887	-0.0126599255245073	-0.584037773208438	-0.571377847683931	1477	15370		none	1
FAM84A	-0.359934606884442	-0.165356789277283	151354	FAM84A	FAM84A	151354	-0.359934606884442	-0.165356789277283	0.194577817607159	11392	5537		none	1
CDH8	-0.121040840422633	-0.763079734978296	1006	CDH8	CDH8	1006	-0.121040840422633	-0.763079734978296	-0.642038894555662	1126	13423		none	1
KRTAP22-1	-0.224467924071327	-0.827735892163582	337979	KRTAP22-1	KRTAP22-1	337979	-0.224467924071327	-0.827735892163582	-0.603267968092255	1314	10575		none	1
SBF2	-0.232027489328207	0.341230675500724	81846	SBF2	SBF2	81846	-0.232027489328207	0.341230675500724	0.57325816482893	16110	8250		none	1
hsa-mir-1205	-0.530834670461082	0.102741603838245	100302161	hsa-mir-1205	hsa-mir-1205	100302161	-0.530834670461082	0.102741603838245	0.633576274299327	16539	9553		none	1
OR4D10	0.237037934061942	0.714340111187267	390197	OR4D10	OR4D10	390197	0.237037934061942	0.714340111187267	0.477302177125325	15290	17855		none	1
MYO18B	-0.196133934788532	0.2222564922702	84700	MYO18B	MYO18B	84700	-0.196133934788532	0.2222564922702	0.418390427058732	14640	17736		none	1
NMS	-0.456873845781236	-0.423958571319778	129521	NMS	NMS	129521	-0.456873845781236	-0.423958571319778	0.0329152744614581	8738	8208		none	1
hsa-mir-888	-0.327540795010747	-1.10330515573833	100126306	hsa-mir-888	hsa-mir-888	100126306	-0.327540795010747	-1.10330515573833	-0.775764360727582	685	16962		none	1
NBN	0.0539220732039599	0.021143096489224	4683	NBN	NBN	4683	0.0539220732039599	0.021143096489224	-0.0327789767147359	7675	2137		none	1
hsa-mir-532	-0.166555659834701	0.163395780976316	693124	hsa-mir-532	hsa-mir-532	693124	-0.166555659834701	0.163395780976316	0.329951440811016	13497	9813		none	1
QSOX2	0.070609427507493	-0.589025969080801	169714	QSOX2	QSOX2	169714	0.070609427507493	-0.589025969080801	-0.659635396588294	1058	3143		none	1
FZD9	-0.0745723714086767	-0.326844870916153	8326	FZD9	FZD9	8326	-0.0745723714086767	-0.326844870916153	-0.252272499507476	4399	5263		none	1
GBP3	0.40713269353032	-0.337400045693397	2635	GBP3	GBP3	2635	0.40713269353032	-0.337400045693397	-0.744532739223717	764	11882		none	1
ACVR1C	0.248200175592625	0.210730332800244	130399	ACVR1C	ACVR1C	130399	0.248200175592625	0.210730332800244	-0.0374698427923814	7596	4878		none	1
COL7A1	0.133922678695771	-0.109138679460818	1294	COL7A1	COL7A1	1294	0.133922678695771	-0.109138679460818	-0.243061358156589	4517	16268		none	1
NICN1	0.242487360358451	0.0905262356256188	84276	NICN1	NICN1	84276	0.242487360358451	0.0905262356256188	-0.151961124732832	5826	18082		none	1
SLC22A20	-0.344373467348854	0.140686162516183	440044	SLC22A20	SLC22A20	440044	-0.344373467348854	0.140686162516183	0.485059629865037	15346	2445		none	1
OLFML2B	-0.0650994520299113	0.561419541542914	25903	OLFML2B	OLFML2B	25903	-0.0650994520299113	0.561419541542914	0.626518993572825	16488	3606		none	1
PGRMC1	-0.213599346068844	-0.658403777320844	10857	PGRMC1	PGRMC1	10857	-0.213599346068844	-0.658403777320844	-0.444804431251999	2363	1940		none	1
CA2	0.471072628742696	0.083500875790115	760	CA2	CA2	760	0.471072628742696	0.083500875790115	-0.387571752952581	2884	15617		none	1
CRYBB2	-0.136623172171596	-0.185884548016145	1415	CRYBB2	CRYBB2	1415	-0.136623172171596	-0.185884548016145	-0.0492613758445486	7402	7723		none	1
BSN	0.0456116981017832	0.0295350696824309	8927	BSN	BSN	8927	0.0456116981017832	0.0295350696824309	-0.0160766284193523	7985	3477		none	1
VEGFB	0.24257818413006	-0.268760947376438	7423	VEGFB	VEGFB	7423	0.24257818413006	-0.268760947376438	-0.511339131506497	1848	6390		none	1
BATF3	-0.352123762526112	-0.608369507272866	55509	BATF3	BATF3	55509	-0.352123762526112	-0.608369507272866	-0.256245744746754	4353	463		none	1
FASN	-0.463655354061336	-0.651816312542838	2194	FASN	FASN	2194	-0.463655354061336	-0.651816312542838	-0.188160958481501	5259	6433		none	1
C10orf67	-0.0705791529169568	0.367081715025512	256815	C10orf67	C10orf67	256815	-0.0705791529169568	0.367081715025512	0.437660867942469	14880	11297		none	1
CGA	-0.26544155490297	-0.415200670169827	1081	CGA	CGA	1081	-0.26544155490297	-0.415200670169827	-0.149759115266857	5856	11981		none	1
ALCAM	0.0306469679997578	0.659888812733227	214	ALCAM	ALCAM	214	0.0306469679997578	0.659888812733227	0.629241844733469	16514	387		none	1
TCHHL1	0.328539856498441	0.164355342319702	126637	TCHHL1	TCHHL1	126637	0.328539856498441	0.164355342319702	-0.164184514178739	5650	12867		none	1
SYAP1	0.270845569313675	0.557040590967939	94056	SYAP1	SYAP1	94056	0.270845569313675	0.557040590967939	0.286195021654264	12810	6922		none	1
hsa-mir-503	-0.162199146256547	-0.107318559134872	574506	hsa-mir-503	hsa-mir-503	574506	-0.162199146256547	-0.107318559134872	0.0548805871216752	9136	6290		none	1
CMTM1	1.10923072265448	0.7415276825832	113540	CMTM1	CMTM1	113540	1.10923072265448	0.7415276825832	-0.367703040071276	3083	98		none	1
PTCD2	0.261575489691502	0.924796283603686	79810	PTCD2	PTCD2	79810	0.261575489691502	0.924796283603686	0.663220793912184	16714	13088		none	1
CCDC134	0.334352577881384	0.214237301043333	79879	CCDC134	CCDC134	79879	0.334352577881384	0.214237301043333	-0.120115276838052	6318	15881		none	1
SMAD2	-0.111910023916927	-0.185027796816693	4087	SMAD2	SMAD2	4087	-0.111910023916927	-0.185027796816693	-0.0731177728997668	7006	15113		none	1
FDX1L	-1.49444461263661	-1.46180793542	112812	FDX1L	FDX1L	112812	-1.49444461263661	-1.46180793542	0.0326366772166156	8735	14951		none	1
SPAG11A	0.0559595531470437	0.354211408118194	653423	SPAG11A	SPAG11A	653423	0.0559595531470437	0.354211408118194	0.29825185497115	13006	10064		none	1
RAB19	0.0796312554872695	0.682088188256797	401409	RAB19	RAB19	401409	0.0796312554872695	0.682088188256797	0.602456932769527	16322	4172		none	1
ARTN	0.0396899881929097	-0.385614195415429	9048	ARTN	ARTN	9048	0.0396899881929097	-0.385614195415429	-0.425304183608339	2521	7309		none	1
GP2	-0.0771517665223578	0.642030309953545	2813	GP2	GP2	2813	-0.0771517665223578	0.642030309953545	0.719182076475903	17000	9949		none	1
hsa-mir-767	-0.00792740153189428	-0.166244002741604	768215	hsa-mir-767	hsa-mir-767	768215	-0.00792740153189428	-0.166244002741604	-0.15831660120971	5735	17536		none	1
RIN2	0.205803639005782	0.732084380473688	54453	RIN2	RIN2	54453	0.205803639005782	0.732084380473688	0.526280741467906	15734	5720		none	1
RPIA	-0.849293088310981	-0.798758662706572	22934	RPIA	RPIA	22934	-0.849293088310981	-0.798758662706572	0.0505344256044082	9064	6232		none	1
DAOA	0.146071871877933	-0.446157946843348	267012	DAOA	DAOA	267012	0.146071871877933	-0.446157946843348	-0.592229818721281	1372	12406		none	1
LMO2	0.211601223093458	0.166556240956515	4005	LMO2	LMO2	4005	0.211601223093458	0.166556240956515	-0.0450449821369425	7470	289		none	1
LYPD6B	0.112860646059762	0.234437590434849	130576	LYPD6B	LYPD6B	130576	0.112860646059762	0.234437590434849	0.121576944375087	10213	12572		none	1
SLC13A3	-0.0804607792679604	-0.41984616556241	64849	SLC13A3	SLC13A3	64849	-0.0804607792679604	-0.41984616556241	-0.339385386294449	3381	10142		none	1
PRM3	-0.0713602373527898	-0.109603229000076	58531	PRM3	PRM3	58531	-0.0713602373527898	-0.109603229000076	-0.0382429916472864	7583	5513		none	1
DNAJC12	0.163143713481275	-0.616023151321301	56521	DNAJC12	DNAJC12	56521	0.163143713481275	-0.616023151321301	-0.779166864802576	674	1542		none	1
CALCOCO2	-0.0411219763252702	-0.550529281852106	10241	CALCOCO2	CALCOCO2	10241	-0.0411219763252702	-0.550529281852106	-0.509407305526836	1862	14937		none	1
ZNF202	0.269428718476583	0.118871373086589	7753	ZNF202	ZNF202	7753	0.269428718476583	0.118871373086589	-0.150557345389994	5841	9539		none	1
DARC	-0.973842753776755	-0.740347269819511	2532	DARC	DARC	2532	-0.973842753776755	-0.740347269819511	0.233495483957244	11992	4430		none	1
ELMOD3	-0.10623656565045	-0.382986825070444	84173	ELMOD3	ELMOD3	84173	-0.10623656565045	-0.382986825070444	-0.276750259419994	4110	14302		none	1
SPRYD4	-0.0928794163058945	0.584228162363872	283377	SPRYD4	SPRYD4	283377	-0.0928794163058945	0.584228162363872	0.677107578669766	16784	3957		none	1
METTL6	-0.247331294844237	0.404196176985759	131965	METTL6	METTL6	131965	-0.247331294844237	0.404196176985759	0.651527471829996	16639	4458		none	1
NSUN3	-0.227180527383367	0.287544741451527	63899	NSUN3	NSUN3	63899	-0.227180527383367	0.287544741451527	0.514725268834894	15640	15279		none	1
C14orf132	0.247933759195907	-0.229137156347574	56967	C14orf132	C14orf132	56967	0.247933759195907	-0.229137156347574	-0.477070915543481	2095	2624		none	1
NMRAL1	-0.462535194211498	0.352307516563857	57407	NMRAL1	NMRAL1	57407	-0.462535194211498	0.352307516563857	0.814842710775355	17368	15360		none	1
OR5F1	0.415791226423663	0.339452440788973	338674	OR5F1	OR5F1	338674	0.415791226423663	0.339452440788973	-0.0763387856346899	6960	13451		none	1
CCNL2	-0.252810995731283	-0.45571548244612	81669	CCNL2	CCNL2	81669	-0.252810995731283	-0.45571548244612	-0.202904486714837	5062	9639		none	1
RNASEL	0.405437316460295	0.312108750285584	6041	RNASEL	RNASEL	6041	0.405437316460295	0.312108750285584	-0.0933285661747111	6710	10053		none	1
SH2D1B	0.222733190033605	0.267763308201965	117157	SH2D1B	SH2D1B	117157	0.222733190033605	0.267763308201965	0.04503011816836	8965	10993		none	1
DPY30	0.181190396899882	0.472812428604067	84661	DPY30	DPY30	84661	0.181190396899882	0.472812428604067	0.291622031704185	12906	7746		none	1
CSRP1	0.381005721897611	0.489109740309192	1465	CSRP1	CSRP1	1465	0.381005721897611	0.489109740309192	0.108104018411581	9996	6921		none	1
ALS2CR12	0.0135481820108383	-0.08638717538649	130540	ALS2CR12	ALS2CR12	130540	0.0135481820108383	-0.08638717538649	-0.0999353573973283	6611	991		none	1
CRAMP1L	-0.576549302170688	-0.166015535755083	57585	CRAMP1L	CRAMP1L	57585	-0.576549302170688	-0.166015535755083	0.410533766415605	14543	11412		none	1
CLINT1	-0.327964639278254	-0.0263490975554032	9685	CLINT1	CLINT1	9685	-0.327964639278254	-0.0263490975554032	0.30161554172285	13062	15970		none	1
FLCN	-0.249532257576216	-0.571738633767421	201163	FLCN	FLCN	201163	-0.249532257576216	-0.571738633767421	-0.322206376191204	3571	4719		none	1
TREML2	0.334988344282644	0.692483436143477	79865	TREML2	TREML2	79865	0.334988344282644	0.692483436143477	0.357495091860834	13883	10895		none	1
SEMA6C	-0.0640852532469498	-0.0598316959865966	10500	SEMA6C	SEMA6C	10500	-0.0640852532469498	-0.0598316959865966	0.00425355726035322	8276	7603		none	1
PMAIP1	0.184711331779238	0.539562866499124	5366	PMAIP1	PMAIP1	5366	0.184711331779238	0.539562866499124	0.354851534719887	13845	16048		none	1
ADAT1	0.0235179074203021	0.0717881349478334	23536	ADAT1	ADAT1	23536	0.0235179074203021	0.0717881349478334	0.0482702275275312	9025	16740		none	1
AGAP4	-0.979049983348975	-0.230321376894372	119016	AGAP4	AGAP4	119016	-0.979049983348975	-0.230321376894372	0.748728606454603	17126	10223		none	1
FBXW11	-0.695377070025128	-0.948176071890945	23291	FBXW11	FBXW11	23291	-0.695377070025128	-0.948176071890945	-0.252799001865817	4393	9418		none	1
HIST1H4B	-0.367139959432049	0.221361663239662	8366	HIST1H4B	HIST1H4B	8366	-0.367139959432049	0.221361663239662	0.588501622671711	16212	3342		none	1
IL18RAP	-0.403075898398474	0.19474525931003	8807	IL18RAP	IL18RAP	8807	-0.403075898398474	0.19474525931003	0.597821157708504	16282	4452		none	1
LRRK2	0.184541794072235	-0.628588835579926	120892	LRRK2	LRRK2	120892	0.184541794072235	-0.628588835579926	-0.813130629652161	600	15699		none	1
ITIH2	0.453452817050649	0.0347951412687533	3698	ITIH2	ITIH2	3698	0.453452817050649	0.0347951412687533	-0.418657675781896	2585	2508		none	1
SCAF4	0.0883230904302019	0.0250852943416343	57466	SCAF4	SCAF4	57466	0.0883230904302019	0.0250852943416343	-0.0632377960885676	7157	6828		none	1
CYP2S1	0.437649480790772	0.973612063056888	29785	CYP2S1	CYP2S1	29785	0.437649480790772	0.973612063056888	0.535962582266116	15820	17330		none	1
CUX2	0.00985710393266931	-0.10715101667809	23316	CUX2	CUX2	23316	0.00985710393266931	-0.10715101667809	-0.117008120610759	6351	14088		none	1
