	featureCounts HCT116 KO 47 A: Counts
ENSG00000171346	733.2411127
ENSG00000171345	21235.09079
ENSG00000226629	1.070424982
ENSG00000171403	6.422549892
ENSG00000186847	3.211274946
ENSG00000186832	16.05637473
ENSG00000128422	3.211274946
ENSG00000214514	3.211274946
ENSG00000278954	3.211274946
ENSG00000173812	9809.374535
ENSG00000184502	1.070424982
ENSG00000173805	24.61977459
ENSG00000201920	0
ENSG00000239542	0
ENSG00000173801	10393.82657
ENSG00000141696	1172.115355
ENSG00000141756	447.4376425
ENSG00000141698	3030.373124
ENSG00000161594	5.35212491
ENSG00000259623	793.1849116
ENSG00000178502	94.19739841
ENSG00000131473	8931.62605
ENSG00000274630	0
ENSG00000204815	26.76062455
ENSG00000173786	2571.160807
ENSG00000168259	4463.672175
ENSG00000168256	1117.523681
ENSG00000187595	13.91552477
ENSG00000267221	34.25359942
ENSG00000108771	14.98594975
ENSG00000108773	1570.313449
ENSG00000267261	0
ENSG00000260325	0
ENSG00000108774	1161.411105
ENSG00000267658	0
ENSG00000089558	2.140849964
ENSG00000161610	0
ENSG00000167925	247.2681708
ENSG00000173757	155.2116224
ENSG00000280295	1.070424982
ENSG00000267758	0
ENSG00000236194	1.070424982
ENSG00000278829	1.070424982
ENSG00000126561	8.563399856
ENSG00000168610	1663.440422
ENSG00000177469	5758.886403
ENSG00000238704	0
ENSG00000033627	1078.988382
ENSG00000264314	0
ENSG00000267222	0
ENSG00000267632	0
ENSG00000267185	38.53529935
ENSG00000108784	299.718995
ENSG00000266929	0
ENSG00000108785	13.91552477
ENSG00000108786	33.18317444
ENSG00000266962	2.140849964
ENSG00000068120	2501.583183
ENSG00000108788	2540.118482
ENSG00000131470	433.5221177
ENSG00000141699	909.8612347
ENSG00000280183	0
ENSG00000131462	4721.644595
ENSG00000267189	0
ENSG00000267132	2.140849964
ENSG00000037042	292.2260201
ENSG00000068137	975.1571586
ENSG00000184451	7.492974874
ENSG00000267042	0
ENSG00000108797	173.4088471
ENSG00000267765	1.070424982
ENSG00000108799	407.8319181
ENSG00000275273	0
ENSG00000239671	0
ENSG00000273650	1.070424982
ENSG00000214578	2.140849964
ENSG00000197291	0
ENSG00000131477	0
ENSG00000131475	1946.032617
ENSG00000126562	63.15507394
ENSG00000183978	849.9174357
ENSG00000176563	7.492974874
ENSG00000126581	1596.003648
ENSG00000278447	0
ENSG00000131467	7072.297856
ENSG00000131480	130.5918478
ENSG00000131471	67.43677386
ENSG00000260105	3.211274946
ENSG00000213373	1.070424982
ENSG00000252039	0
ENSG00000131482	5.35212491
ENSG00000212149	0
ENSG00000108825	0
ENSG00000266967	26.76062455
ENSG00000267060	9.633824838
ENSG00000198863	837.0723359
ENSG00000281079	0
ENSG00000131469	19012.88853
ENSG00000068079	579.0999152
ENSG00000108828	4263.502703
ENSG00000108830	0
ENSG00000012048	1578.876848
ENSG00000240828	1.070424982
ENSG00000198496	40.67614931
ENSG00000267681	1.070424982
ENSG00000267002	109.1833482
ENSG00000267595	1.070424982
ENSG00000267340	0
ENSG00000188554	2406.315359
ENSG00000184988	37.46487437
ENSG00000236383	3.211274946
ENSG00000274585	0
ENSG00000275616	0
ENSG00000273709	0
ENSG00000274432	0
ENSG00000278048	2.140849964
ENSG00000276596	0
ENSG00000277903	0
ENSG00000278774	0
ENSG00000274862	0
ENSG00000274062	0
ENSG00000274452	0
ENSG00000275219	0
ENSG00000278591	0
ENSG00000279602	7.492974874
ENSG00000188825	41.7465743
ENSG00000277084	0
ENSG00000252882	0
ENSG00000175906	254.7611457
ENSG00000251763	0
ENSG00000267151	0
ENSG00000252279	0
ENSG00000252729	0
ENSG00000237888	4.281699928
ENSG00000067596	1564.961324
ENSG00000175832	920.5654845
ENSG00000267747	1.070424982
ENSG00000278109	1.070424982
ENSG00000005102	2.140849964
ENSG00000267440	0
ENSG00000267253	3.211274946
ENSG00000167941	1.070424982
ENSG00000108861	1699.834871
ENSG00000231256	9.633824838
ENSG00000267604	2.140849964
ENSG00000161647	367.1557688
ENSG00000161649	3.211274946
ENSG00000108852	318.9866446
ENSG00000282199	1.070424982
ENSG00000267496	0
ENSG00000267166	1.070424982
ENSG00000267420	0
ENSG00000261514	2.140849964
ENSG00000108849	2.140849964
ENSG00000131096	16.05637473
ENSG00000161653	513.8039913
ENSG00000091947	1104.678581
ENSG00000221044	0
ENSG00000161654	2034.877891
ENSG00000141349	1026.537558
ENSG00000108840	1151.777281
ENSG00000267638	1.070424982
ENSG00000212446	0
ENSG00000125319	427.0995678
ENSG00000161664	7.492974874
ENSG00000267080	160.5637473
ENSG00000168591	418.536168
ENSG00000087152	1691.271472
ENSG00000267394	2.140849964
ENSG00000108312	5007.448066
ENSG00000275107	0
ENSG00000260793	2.140849964
ENSG00000267691	5.35212491
ENSG00000004939	10.70424982
ENSG00000239702	0
ENSG00000267750	41.7465743
ENSG00000221496	0
ENSG00000252628	0
ENSG00000108309	29.9718995
ENSG00000013306	12147.1827
ENSG00000267211	2.140849964
ENSG00000030582	5111.279289
ENSG00000161682	283.6626202
ENSG00000267634	3.211274946
ENSG00000005961	20.33807466
ENSG00000186566	1014.762883
ENSG00000240589	0
ENSG00000283045	0
ENSG00000180340	104.9016482
ENSG00000271222	0
ENSG00000267384	0
ENSG00000266979	3.211274946
ENSG00000180336	11.7746748
ENSG00000180329	1285.580403
ENSG00000267160	6.422549892
ENSG00000279879	9.633824838
ENSG00000161692	662.5930638
ENSG00000264251	0
ENSG00000240305	5.35212491
ENSG00000073670	129.5214228
ENSG00000267505	20.33807466
ENSG00000267405	20.33807466
ENSG00000182963	3213.415796
ENSG00000131097	12.84509978
ENSG00000108883	4433.700275
ENSG00000264540	1.070424982
ENSG00000167131	0
ENSG00000214447	0
ENSG00000224911	0
ENSG00000131095	4.281699928
ENSG00000186185	2183.666963
ENSG00000278223	0
ENSG00000267334	0
ENSG00000131094	24.61977459
ENSG00000267788	0
ENSG00000172992	461.3531672
ENSG00000136448	5621.872005
ENSG00000200888	1.070424982
ENSG00000161714	2896.570001
ENSG00000277249	0
ENSG00000181513	31.04232448
ENSG00000276728	8.563399856
ENSG00000186834	1540.341549
ENSG00000224505	1.070424982
ENSG00000168517	22.47892462
ENSG00000267288	2.140849964
ENSG00000267121	1.070424982
ENSG00000184922	98.47909834
ENSG00000233175	2.140849964
ENSG00000233483	0
ENSG00000267278	22.47892462
ENSG00000184361	2.140849964
ENSG00000006062	1087.551782
ENSG00000199953	0
ENSG00000267446	0
ENSG00000159314	382.1417186
ENSG00000267344	0
ENSG00000225190	190.5356468
ENSG00000236234	0
ENSG00000214425	41.7465743
ENSG00000278770	0
ENSG00000266918	0
ENSG00000131484	0
ENSG00000267198	3.211274946
ENSG00000267246	0
ENSG00000266504	0
ENSG00000264070	0
ENSG00000280022	0
ENSG00000263503	0
ENSG00000204652	0
ENSG00000204650	11.7746748
ENSG00000263715	0
ENSG00000282774	0
ENSG00000265547	0
ENSG00000265964	0
ENSG00000120088	0
ENSG00000264589	0
ENSG00000185294	0
ENSG00000186868	231.2117961
ENSG00000279685	0
ENSG00000262881	3.211274946
ENSG00000274883	0
ENSG00000256762	0
ENSG00000120071	568.3956654
ENSG00000262372	0
ENSG00000214401	1.070424982
ENSG00000238723	0
ENSG00000262500	0
ENSG00000262539	0
ENSG00000261575	0
ENSG00000228696	19.26764968
ENSG00000176681	16.05637473
ENSG00000265411	0
ENSG00000260075	4.281699928
ENSG00000266497	0
ENSG00000238083	8.563399856
ENSG00000185829	5.35212491
ENSG00000283194	0
ENSG00000283191	0
ENSG00000265315	0
ENSG00000232300	0
ENSG00000073969	819.9455362
ENSG00000213326	0
ENSG00000108379	44.95784924
ENSG00000158955	0
ENSG00000262031	0
ENSG00000261886	2.140849964
ENSG00000210709	0
ENSG00000108433	382.1417186
ENSG00000262633	0
ENSG00000280158	0
ENSG00000264999	0
ENSG00000179673	6.422549892
ENSG00000263142	41.7465743
ENSG00000262879	98.47909834
ENSG00000277198	3.211274946
ENSG00000004897	5479.505483
ENSG00000239291	0
ENSG00000262265	2.140849964
ENSG00000261872	0
ENSG00000198336	5.35212491
ENSG00000259207	0
ENSG00000259753	0
ENSG00000238419	1.070424982
ENSG00000276790	2.140849964
ENSG00000263293	0
ENSG00000178852	8.563399856
ENSG00000253347	2.140849964
ENSG00000228782	150.9299225
ENSG00000141279	4211.051879
ENSG00000206734	0
ENSG00000263766	4.281699928
ENSG00000108424	19341.509
ENSG00000264558	0
ENSG00000198933	231.2117961
ENSG00000073861	2.140849964
ENSG00000006025	253.6907207
ENSG00000159111	2897.640426
ENSG00000141294	19.26764968
ENSG00000141295	354.310669
ENSG00000189120	498.8180416
ENSG00000264243	2.140849964
ENSG00000266821	5.35212491
ENSG00000264920	27.83104953
ENSG00000167182	952.678234
ENSG00000234494	72.78889877
ENSG00000266601	17.12679971
ENSG00000108439	939.8331342
ENSG00000263798	0
ENSG00000264019	0
ENSG00000167183	11.7746748
ENSG00000108465	1599.214923
ENSG00000264701	0
ENSG00000005243	2.140849964
ENSG00000207947	0
ENSG00000263412	6.422549892
ENSG00000082641	4905.757692
ENSG00000266341	0
ENSG00000278765	26.76062455
ENSG00000108468	4684.179721
ENSG00000206954	0
ENSG00000002919	654.029664
ENSG00000141293	135.9439727
ENSG00000221739	0
ENSG00000263787	0
ENSG00000207306	0
ENSG00000235300	5.35212491
ENSG00000266222	0
ENSG00000280959	0
ENSG00000200538	0
ENSG00000264451	3.211274946
ENSG00000206805	0
ENSG00000120094	2.140849964
ENSG00000173917	10.70424982
ENSG00000230148	1.070424982
ENSG00000120093	77.0705987
ENSG00000233101	20.33807466
ENSG00000239552	1.070424982
ENSG00000182742	241.9160459
ENSG00000257178	2.140849964
ENSG00000120075	239.775196
ENSG00000108511	138.0848227
ENSG00000260027	1424.735651
ENSG00000120068	498.8180416
ENSG00000170689	371.4374687
ENSG00000242207	55.66209906
ENSG00000210741	5.35212491
ENSG00000272763	556.6209906
ENSG00000244649	54.59167408
ENSG00000244559	0
ENSG00000242067	26.76062455
ENSG00000241788	0
ENSG00000159182	1.070424982
ENSG00000229637	2.140849964
ENSG00000273750	0
ENSG00000277542	0
ENSG00000263602	0
ENSG00000159184	201.2398966
ENSG00000242407	1.070424982
ENSG00000170703	13.91552477
ENSG00000244514	0
ENSG00000136436	2953.302525
ENSG00000248278	124.1692979
ENSG00000212565	0
ENSG00000248895	2.140849964
ENSG00000159199	2998.260375
ENSG00000270781	24.61977459
ENSG00000159202	4912.180242
ENSG00000159210	1416.172251
ENSG00000230532	0
ENSG00000200903	0
ENSG00000238804	0
ENSG00000159224	2.140849964
ENSG00000250838	2.140849964
ENSG00000159217	22.47892462
ENSG00000251461	0
ENSG00000255851	0
ENSG00000252636	0
ENSG00000251550	6.422549892
ENSG00000248883	3.211274946
ENSG00000167080	6.422549892
ENSG00000240995	1.070424982
ENSG00000167083	4.281699928
ENSG00000108798	0
ENSG00000173868	61.01422397
ENSG00000177369	0
ENSG00000273500	2.140849964
ENSG00000198740	445.2967925
ENSG00000248714	0
ENSG00000262039	2.140849964
ENSG00000250948	0
ENSG00000186244	1.070424982
ENSG00000167085	8784.977827
ENSG00000250186	0
ENSG00000281126	2.140849964
ENSG00000207127	0
ENSG00000229944	28.90147451
ENSG00000249497	1.070424982
ENSG00000279036	1.070424982
ENSG00000064300	116.676323
ENSG00000249906	1.070424982
ENSG00000277478	1.070424982
ENSG00000250310	0
ENSG00000182575	7.492974874
ENSG00000121067	2509.076158
ENSG00000121073	2472.681708
ENSG00000250751	0
ENSG00000121104	228.0005212
ENSG00000136504	1826.145019
ENSG00000235183	1.070424982
ENSG00000262837	0
ENSG00000176358	0
ENSG00000204584	3.211274946
ENSG00000248954	0
ENSG00000254039	3.211274946
ENSG00000249176	2.140849964
ENSG00000199492	0
ENSG00000108813	124.1692979
ENSG00000064195	3.211274946
ENSG00000248172	0
ENSG00000246640	8.563399856
ENSG00000005884	19003.2547
ENSG00000276851	7.492974874
ENSG00000005882	423.8882929
ENSG00000275025	0
ENSG00000250282	0
ENSG00000167100	19.26764968
ENSG00000108819	4180.009555
ENSG00000236472	0
ENSG00000253730	2.140849964
ENSG00000261959	3.211274946
ENSG00000108823	1.070424982
ENSG00000188662	0
ENSG00000108821	329.6908944
ENSG00000249406	0
ENSG00000263176	0
ENSG00000251085	0
ENSG00000249838	0
ENSG00000167105	109.1833482
ENSG00000251179	1.070424982
ENSG00000015532	1076.847532
ENSG00000279792	8.563399856
ENSG00000108826	2488.738083
ENSG00000154920	661.5226389
ENSG00000108829	12340.92962
ENSG00000206824	0
ENSG00000253102	0
ENSG00000167107	282.5921952
ENSG00000262759	1.070424982
ENSG00000136457	2.140849964
ENSG00000275897	2.140849964
ENSG00000136444	1267.383179
ENSG00000249451	0
ENSG00000136449	8.563399856
ENSG00000049283	505.2405915
ENSG00000250286	0
ENSG00000006282	665.8043388
ENSG00000250107	1.070424982
ENSG00000006283	59.94379899
ENSG00000250976	0
ENSG00000251239	1.070424982
ENSG00000108846	593.01544
ENSG00000154945	3136.345197
ENSG00000262967	0
ENSG00000201340	1.070424982
ENSG00000108848	5430.265934
ENSG00000278963	2.140849964
ENSG00000167117	1.070424982
ENSG00000278672	0
ENSG00000248702	0
ENSG00000173714	1.070424982
ENSG00000261976	0
ENSG00000243521	0
ENSG00000141232	2214.709288
ENSG00000229980	0
ENSG00000262006	3.211274946
ENSG00000247011	0
ENSG00000251665	4.281699928
ENSG00000008294	3553.81094
ENSG00000249870	2.140849964
ENSG00000239672	4851.166018
ENSG00000011052	3.211274946
ENSG00000243678	68.50719885
ENSG00000011258	600.5084149
ENSG00000279089	43.88742426
ENSG00000264895	1.070424982
ENSG00000011260	4491.503224
ENSG00000249383	1.070424982
ENSG00000249982	0
ENSG00000249658	4.281699928
ENSG00000225860	0
ENSG00000267452	1.070424982
ENSG00000187504	6.422549892
ENSG00000154975	4.281699928
ENSG00000279743	0
ENSG00000263317	1.070424982
ENSG00000226364	1.070424982
ENSG00000227011	0
ENSG00000262902	137.0143977
ENSG00000263252	0
ENSG00000262271	1.070424982
ENSG00000262518	0
ENSG00000262384	0
ENSG00000233380	5.35212491
ENSG00000141200	0
ENSG00000263189	3.211274946
ENSG00000261965	0
ENSG00000263199	0
ENSG00000263125	0
ENSG00000251809	4.281699928
ENSG00000141198	1329.467828
ENSG00000166260	1128.227931
ENSG00000279059	81.35229863
ENSG00000275710	0
ENSG00000166263	537.353341
ENSG00000108924	61.01422397
ENSG00000263096	2.140849964
ENSG00000262079	2.140849964
ENSG00000108960	672.2268887
ENSG00000261873	4.281699928
ENSG00000236319	2.140849964
ENSG00000262135	0
ENSG00000200107	0
ENSG00000166292	0
ENSG00000141179	576.9590653
ENSG00000262052	0
ENSG00000153930	12.84509978
ENSG00000261882	0
ENSG00000279606	0
ENSG00000243058	0
ENSG00000183691	4.281699928
ENSG00000214226	49.23954917
ENSG00000283209	1.070424982
ENSG00000153933	105.9720732
ENSG00000212469	0
ENSG00000262408	0
ENSG00000121060	4180.009555
ENSG00000262112	0
ENSG00000274213	12.84509978
ENSG00000121058	1666.651697
ENSG00000262298	1.070424982
ENSG00000262623	0
ENSG00000121064	1128.227931
ENSG00000263120	0
ENSG00000261192	0
ENSG00000263004	22.47892462
ENSG00000121057	3354.711894
ENSG00000263089	3.211274946
ENSG00000153944	2315.329236
ENSG00000279555	2.140849964
ENSG00000279281	0
ENSG00000266100	1.070424982
ENSG00000280028	0
ENSG00000263499	1.070424982
ENSG00000242889	0
ENSG00000238447	0
ENSG00000166329	1.070424982
ENSG00000265542	0
ENSG00000222976	0
ENSG00000181610	4448.686225
ENSG00000180891	770.705987
ENSG00000264914	6.422549892
ENSG00000278642	0
ENSG00000136451	1121.805381
ENSG00000280233	0
ENSG00000266086	0
ENSG00000264112	374.6487437
ENSG00000136450	9329.824143
ENSG00000279069	6.422549892
ENSG00000266290	3.211274946
ENSG00000264364	4931.447892
ENSG00000279207	162.7045973
ENSG00000141194	3.211274946
ENSG00000229590	0
ENSG00000255713	3.211274946
ENSG00000121053	14.98594975
ENSG00000278627	7.492974874
ENSG00000011143	708.6213381
ENSG00000167419	6.422549892
ENSG00000005381	1.070424982
ENSG00000005379	7.492974874
ENSG00000265148	0
ENSG00000265206	0
ENSG00000264399	0
ENSG00000213246	1694.482746
ENSG00000108375	73.85932376
ENSG00000176160	6.422549892
ENSG00000266648	1.070424982
ENSG00000108389	1716.961671
ENSG00000264672	3.211274946
ENSG00000108387	50.30997415
ENSG00000181013	3.211274946
ENSG00000121101	55.66209906
ENSG00000212195	0
ENSG00000266826	3.211274946
ENSG00000199426	0
ENSG00000266561	3.211274946
ENSG00000206917	0
ENSG00000200997	0
ENSG00000108384	2315.329236
ENSG00000274198	0
ENSG00000175175	12.84509978
ENSG00000276601	1.070424982
ENSG00000251865	1.070424982
ENSG00000241462	0
ENSG00000275680	1.070424982
ENSG00000263938	1.070424982
ENSG00000108395	2544.400182
ENSG00000263558	0
ENSG00000224738	25.69019957
ENSG00000182628	5036.34954
ENSG00000252212	1.070424982
ENSG00000211514	0
ENSG00000207996	1.070424982
ENSG00000068489	2323.892636
ENSG00000266537	8.563399856
ENSG00000265303	0
ENSG00000265415	245.1273209
ENSG00000167447	1316.622728
ENSG00000153982	195.8877717
ENSG00000207235	0
ENSG00000271063	1.070424982
ENSG00000175155	96.33824838
ENSG00000278863	1.070424982
ENSG00000263857	0
ENSG00000266002	0
ENSG00000265313	6.422549892
ENSG00000200889	0
ENSG00000108406	1901.074768
ENSG00000273702	18.19722469
ENSG00000141367	21439.54196
ENSG00000141378	2428.794284
ENSG00000062716	5028.856565
ENSG00000267637	1.070424982
ENSG00000201524	1.070424982
ENSG00000108423	652.959239
ENSG00000270264	10.70424982
ENSG00000108443	2225.413538
ENSG00000241913	1.070424982
ENSG00000267318	0
ENSG00000189050	291.1555951
ENSG00000267104	2.140849964
ENSG00000267302	2.140849964
ENSG00000266992	0
ENSG00000238283	0
ENSG00000275860	0
ENSG00000274378	0
ENSG00000264049	20.33807466
ENSG00000068097	966.5937587
ENSG00000267526	1.070424982
ENSG00000267416	2.140849964
ENSG00000261040	1.070424982
ENSG00000280852	1.070424982
ENSG00000267295	0
ENSG00000277532	0
ENSG00000267248	24.61977459
ENSG00000267095	0
ENSG00000167434	1.070424982
ENSG00000266960	0
ENSG00000170832	966.5937587
ENSG00000252577	0
ENSG00000241157	3.211274946
ENSG00000275562	2.140849964
ENSG00000271626	0
ENSG00000141371	3.211274946
ENSG00000213228	49.23954917
ENSG00000062725	1121.805381
ENSG00000270553	0
ENSG00000259349	9.633824838
ENSG00000267678	0
ENSG00000267772	1.070424982
ENSG00000266943	1.070424982
ENSG00000170836	1606.707898
ENSG00000281267	1.070424982
ENSG00000200013	0
ENSG00000141376	383.2121435
ENSG00000239932	0
ENSG00000224011	5.35212491
ENSG00000252534	0
ENSG00000267083	1.070424982
ENSG00000254114	0
ENSG00000264322	2.140849964
ENSG00000267207	2.140849964
ENSG00000267449	0
ENSG00000227694	0
ENSG00000267667	1.070424982
ENSG00000273982	3.211274946
ENSG00000267131	0
ENSG00000266934	0
ENSG00000267280	0
ENSG00000121068	6.422549892
ENSG00000187013	2.140849964
ENSG00000121075	1.070424982
ENSG00000267137	1.070424982
ENSG00000253506	36.39444939
ENSG00000136492	701.1283632
ENSG00000108506	1062.932007
ENSG00000202361	0
ENSG00000108510	1987.779192
ENSG00000279133	35.32402441
ENSG00000242398	0
ENSG00000200842	0
ENSG00000207123	0
ENSG00000266066	36.39444939
ENSG00000266365	6.422549892
ENSG00000266647	0
ENSG00000188755	1.070424982
ENSG00000270033	0
ENSG00000263887	4.281699928
ENSG00000242123	2.140849964
ENSG00000172421	6.422549892
ENSG00000239809	1.070424982
ENSG00000251981	0
ENSG00000239527	1.070424982
ENSG00000087995	2119.441464
ENSG00000146872	2365.63921
ENSG00000239246	41.7465743
ENSG00000264546	0
ENSG00000277463	1.070424982
ENSG00000274565	1.070424982
ENSG00000011028	172.3384221
ENSG00000207382	2.140849964
ENSG00000279713	2.140849964
ENSG00000199697	0
ENSG00000265702	2.140849964
ENSG00000173838	2.140849964
ENSG00000265000	0
ENSG00000264907	2.140849964
ENSG00000283538	0
ENSG00000207552	1.070424982
ENSG00000265262	0
ENSG00000266411	0
ENSG00000270324	0
ENSG00000272164	2.140849964
ENSG00000170921	669.0156137
ENSG00000272383	3.211274946
ENSG00000264513	1.070424982
ENSG00000264529	1.070424982
ENSG00000233635	3.211274946
ENSG00000263501	4.281699928
ENSG00000271919	0
ENSG00000226797	1.070424982
ENSG00000263644	1.070424982
ENSG00000271749	0
ENSG00000265282	1.070424982
ENSG00000008283	3032.513974
ENSG00000265971	2.140849964
ENSG00000228979	3.211274946
ENSG00000159640	66.36634888
ENSG00000264813	0
ENSG00000224353	0
ENSG00000173826	3.211274946
ENSG00000136485	3742.205737
ENSG00000200560	0
ENSG00000136463	2059.497665
ENSG00000270587	17.12679971
ENSG00000198909	514.8744163
ENSG00000263883	0
ENSG00000136490	78.14102368
ENSG00000279369	1.070424982
ENSG00000266173	43.88742426
ENSG00000125695	0
ENSG00000108588	7009.142782
ENSG00000198231	6676.240613
ENSG00000108592	4596.404873
ENSG00000087191	9676.641837
ENSG00000108604	7475.848074
ENSG00000240280	7.492974874
ENSG00000213218	1.070424982
ENSG00000136487	0
ENSG00000259533	0
ENSG00000136488	7.492974874
ENSG00000259333	0
ENSG00000204414	1.070424982
ENSG00000259384	0
ENSG00000007312	10.70424982
ENSG00000007314	12.84509978
ENSG00000263489	2.140849964
ENSG00000264954	0
ENSG00000224383	1.070424982
ENSG00000108622	4.281699928
ENSG00000178607	427.0995678
ENSG00000266402	9.633824838
ENSG00000199753	31.04232448
ENSG00000281311	0
ENSG00000277887	0
ENSG00000136478	1563.890899
ENSG00000256358	0
ENSG00000261371	9.633824838
ENSG00000239823	0
ENSG00000265031	0
ENSG00000271605	14.98594975
ENSG00000256525	649.7479641
ENSG00000256826	1.070424982
ENSG00000108654	25675.21362
ENSG00000258890	1836.849269
ENSG00000108854	7159.002279
ENSG00000271779	4.281699928
ENSG00000270714	0
ENSG00000215769	22.47892462
ENSG00000266820	0
ENSG00000265298	51.38039913
ENSG00000263647	0
