id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SEP4	3	0.03199	0.042947	0.701607	1189	2	-0.28455	0.53938	0.50196	0.945641	11395	0	0
hsa-mir-7150	4	0.032005	0.042164	0.701607	1190	2	-0.38256	0.57282	0.53853	0.950169	12091	0	0
hsa-mir-3135b	3	0.032072	0.042947	0.701607	1191	2	-0.96562	0.87848	0.88204	1.0	18627	0	0
C2orf62	3	0.032117	0.042947	0.701607	1192	2	-0.7113	0.99804	0.99823	1.0	21272	0	0
KCTD9	3	0.032145	0.042947	0.701607	1193	1	-0.36173	0.87979	0.88347	1.0	18658	0	0
ABLIM3	3	0.032191	0.042947	0.701607	1194	1	-0.68832	0.049451	0.07197	0.825354	1832	1	0.48766
DND1	3	0.032284	0.042947	0.701607	1195	1	-0.68985	0.69543	0.65933	0.972368	14720	0	0
ALG13	3	0.032325	0.042947	0.701607	1196	2	-0.35567	0.93938	0.94322	1.0	19949	0	0
C18orf8	3	0.03233	0.042947	0.701607	1197	1	-0.61443	0.76848	0.75459	1.0	16229	0	0
NAGK	3	0.032371	0.042947	0.701607	1198	2	-0.43047	0.60111	0.56465	0.952723	12685	0	0
FBXO3	3	0.03238	0.042947	0.701607	1199	2	-0.81542	0.88432	0.89036	1.0	18766	0	0
HP1BP3	3	0.032389	0.042947	0.701607	1200	2	-0.50053	0.81277	0.80944	1.0	17175	0	0
hsa-mir-8078	4	0.032402	0.042164	0.701607	1201	2	-1.4826	0.70632	0.66998	0.97874	14947	0	0
OAS3	3	0.032422	0.042947	0.701607	1202	1	-1.0049	0.017338	0.026306	0.701208	761	1	0.62851
CRISP1	3	0.032468	0.042947	0.701607	1203	1	-0.68847	0.34689	0.30477	0.894975	7403	1	0.41513
AVPI1	3	0.032471	0.042947	0.701607	1204	2	-1.0333	0.93957	0.94322	1.0	19952	0	0
NonTargetingControlGuideForHuman_0304	1	0.032496	0.022785	0.701607	1205	1	-1.668	0.9675	0.97721	1.0	20564	0	0
SREK1	3	0.032515	0.042947	0.701607	1206	1	-0.44541	0.7888	0.78265	1.0	16667	0	0
TM4SF20	3	0.032561	0.042947	0.701607	1207	1	-2.4221	0.90153	0.90388	1.0	19123	0	0
CTAG1A	3	0.032562	0.042947	0.701607	1208	2	-0.45676	0.41534	0.3792	0.924439	8743	1	0.37461
LYST	3	0.032607	0.043503	0.701607	1209	1	-0.44782	0.066595	0.10208	0.871657	2402	1	0.77562
SEMA4C	3	0.032635	0.043503	0.701607	1210	2	-1.0748	0.62366	0.58647	0.952723	13178	0	0
NUP155	3	0.032653	0.043503	0.701607	1211	2	-0.54149	0.9173	0.92088	1.0	19472	0	0
RNF217	3	0.032653	0.043503	0.701607	1212	1	-0.67791	0.60942	0.57316	0.952723	12873	0	0
MAPRE1	3	0.032699	0.043503	0.701607	1213	1	-0.49433	0.88275	0.88486	1.0	18725	0	0
CDK2AP2	3	0.032745	0.043503	0.701607	1214	1	-0.6426	0.096914	0.12745	0.885234	3056	1	0.38064
FGF20	3	0.032772	0.043503	0.701607	1215	2	-0.3146	0.80215	0.79845	1.0	16947	0	0
NUP62CL	3	0.03279	0.043503	0.701607	1216	2	-0.4648	0.9642	0.9677	1.0	20500	0	0
KLRG2	3	0.032791	0.043503	0.701607	1217	1	-1.8951	0.65716	0.6156	0.95658	13935	0	0
SCNN1B	3	0.032838	0.043503	0.701607	1218	1	-0.39192	0.40107	0.35363	0.914717	8456	1	0.29723
EIF2B2	3	0.032884	0.043503	0.701607	1219	1	-0.67308	0.44553	0.40252	0.924439	9417	0	0
COPA	3	0.032976	0.043503	0.701607	1220	1	-1.4111	0.87714	0.88134	1.0	18593	0	0
LRRTM4	3	0.033018	0.043503	0.701607	1221	2	-0.74459	0.51159	0.47519	0.945641	10789	0	0
PITHD1	3	0.033022	0.043503	0.701607	1222	1	-0.60256	0.18379	0.19802	0.894252	4479	1	0.6327
GPCPD1	3	0.033115	0.043504	0.701607	1223	1	-0.57421	0.1771	0.1959	0.894252	4366	1	0.45791
SEP3	3	0.033129	0.043504	0.701607	1224	2	-0.49599	0.99289	0.99362	1.0	21130	0	0
EFCC1	3	0.033266	0.043504	0.701607	1225	2	-0.36172	0.99452	0.99482	1.0	21169	0	0
NEK5	3	0.033345	0.043504	0.701607	1226	1	-0.5891	0.90724	0.90808	1.0	19238	0	0
hsa-mir-3653	4	0.033355	0.042164	0.701607	1227	2	-0.65273	0.74042	0.69674	0.998176	15643	0	0
KCNH5	3	0.033358	0.043504	0.701607	1228	2	-0.49322	0.82541	0.82479	1.0	17442	0	0
ZDHHC19	3	0.033368	0.043504	0.701607	1229	2	-0.3412	0.51442	0.47519	0.945641	10851	0	0
VAPA	3	0.033377	0.043504	0.701607	1230	2	-0.43178	0.99169	0.99266	1.0	21099	0	0
NDUFB3	3	0.033391	0.043504	0.701607	1231	1	-0.79814	0.97768	0.979	1.0	20775	0	0
TMEM247	3	0.033404	0.043504	0.701607	1232	2	-0.38796	0.96662	0.96948	1.0	20553	0	0
SPANXA1	3	0.033438	0.043504	0.701607	1233	1	-0.40913	0.45067	0.40672	0.924439	9512	0	0
OR6T1	3	0.03345	0.043504	0.701607	1234	2	-0.27738	0.98352	0.98478	1.0	20922	0	0
hsa-mir-4274	4	0.03346	0.044099	0.701607	1235	1	-0.66329	0.3113	0.30473	0.894975	6744	1	0.49091
TBC1D9B	3	0.033484	0.043504	0.701607	1236	1	-1.5247	0.30592	0.28124	0.894252	6652	1	0.30787
hsa-mir-3118-3	1	0.033503	0.024812	0.701607	1237	1	-0.43277	0.9665	0.97519	1.0	20550	0	0
FAM109B	3	0.03353	0.043504	0.701607	1238	1	-0.96917	1.7926e-05	1.9882e-05	0.054455	7	2	1.0026
MYBPC1	3	0.033576	0.043504	0.701607	1239	1	-0.5745	0.8687	0.8688	1.0	18407	0	0
SAMM50	3	0.033607	0.043504	0.701607	1240	2	-0.4333	0.99391	0.99424	1.0	21155	0	0
HIAT1	3	0.033654	0.045871	0.701607	1241	2	-0.47544	0.47635	0.44168	0.932547	10052	0	0
DAD1	3	0.033668	0.045871	0.701607	1242	1	-1.3791	0.96756	0.97004	1.0	20566	0	0
S1PR5	3	0.033714	0.045871	0.701607	1243	1	-0.9417	0.63475	0.59143	0.952723	13451	0	0
S1PR4	3	0.033802	0.045871	0.701607	1244	2	-0.92088	0.12432	0.14892	0.894252	3500	1	0.78608
NonTargetingControlGuideForHuman_0203	1	0.033802	0.024812	0.701607	1245	1	-0.72435	0.9662	0.97519	1.0	20543	0	0
GLIS3	3	0.033848	0.048265	0.701607	1246	2	-0.38983	0.9681	0.97034	1.0	20574	0	0
SLC31A2	3	0.033941	0.048265	0.701607	1247	2	-0.52533	0.97854	0.97988	1.0	20800	0	0
LDHAL6A	3	0.033945	0.048265	0.701607	1248	1	-0.49176	0.13863	0.16604	0.894252	3735	1	0.35325
GTF2B	3	0.033968	0.048265	0.701607	1249	2	-0.56954	0.9525	0.95582	1.0	20240	0	0
OR5T1	3	0.033991	0.048265	0.701607	1250	1	-0.91918	0.043344	0.056764	0.743008	1649	2	0.55768
IFNB1	3	0.034006	0.048265	0.701607	1251	2	-0.44508	0.93044	0.93396	1.0	19746	0	0
TGFBR3L	3	0.034037	0.048266	0.701607	1252	1	-0.69603	0.33178	0.29622	0.894252	7122	1	0.525
FIBIN	3	0.03408	0.048266	0.701607	1253	2	-0.26109	0.98751	0.98892	1.0	21003	0	0
HES5	3	0.034083	0.048266	0.701607	1254	1	-0.32803	0.4776	0.44168	0.932547	10076	0	0
SLC2A7	3	0.034164	0.048266	0.701607	1255	2	-0.39312	0.99483	0.99516	1.0	21178	0	0
EMC6	3	0.034176	0.048266	0.701607	1256	1	-0.62021	0.91938	0.92415	1.0	19520	0	0
GNB4	3	0.034222	0.048799	0.701607	1257	1	-0.70716	0.84538	0.84095	1.0	17891	0	0
MAEA	3	0.034257	0.048799	0.701607	1258	2	-0.52627	0.90182	0.90448	1.0	19130	0	0
OSR2	3	0.034268	0.048799	0.701607	1259	1	-0.73131	0.9265	0.92889	1.0	19672	0	0
C9orf171	3	0.034275	0.048799	0.701607	1260	2	-0.40596	0.99319	0.99384	1.0	21140	0	0
EZH1	3	0.034331	0.048799	0.701607	1261	2	-0.34105	0.80532	0.80048	1.0	17012	0	0
KPRP	3	0.034359	0.048799	0.701607	1262	2	-0.26138	0.80827	0.80143	1.0	17081	0	0
MYL4	3	0.03436	0.048799	0.701607	1263	1	-0.75752	0.34643	0.30477	0.894975	7396	1	0.58662
COA5	3	0.034397	0.048799	0.701607	1264	2	-0.85095	0.99523	0.99533	1.0	21189	0	0
CACTIN	3	0.034406	0.048799	0.701607	1265	1	-0.45124	0.23866	0.2299	0.894252	5428	1	0.85538
SHPK	3	0.034452	0.048799	0.701607	1266	1	-0.89527	0.18107	0.1959	0.894252	4431	1	0.43281
EPOR	3	0.034574	0.048799	0.701607	1267	2	-0.44859	0.73859	0.72427	1.0	15602	0	0
ANKRD30B	3	0.034612	0.048799	0.701607	1268	2	-0.67082	0.75152	0.73678	1.0	15864	0	0
UBE2M	3	0.03464	0.048799	0.701607	1269	2	-0.57669	0.50751	0.46935	0.945641	10700	0	0
FAM46A	3	0.034677	0.048799	0.701607	1270	2	-0.62469	0.9973	0.99731	1.0	21250	0	0
PCYT1A	3	0.034683	0.048799	0.701607	1271	1	-1.0566	0.91995	0.92415	1.0	19537	0	0
NSUN6	3	0.034705	0.048799	0.701607	1272	2	-0.53026	0.98685	0.98816	1.0	20993	0	0
KRTAP12-4	3	0.034729	0.048799	0.701607	1273	1	-2.0306	0.5232	0.48477	0.945641	11048	0	0
ALDOA	3	0.034752	0.048799	0.701607	1274	2	-0.50298	0.95506	0.95913	1.0	20291	0	0
DPRX	3	0.034775	0.048799	0.701607	1275	1	-0.52123	0.70285	0.66941	0.978577	14870	0	0
PRPF40B	3	0.034799	0.048799	0.701607	1276	2	-0.65769	0.88249	0.88486	1.0	18718	0	0
ZNF749	3	0.034809	0.048799	0.701607	1277	2	-0.42283	0.79059	0.78799	1.0	16707	0	0
FAM127B	3	0.034821	0.048799	0.701607	1278	1	-0.76049	0.095767	0.12745	0.885234	3034	1	0.65847
PRAF2	3	0.034837	0.048799	0.701607	1279	2	-0.60937	0.50429	0.46157	0.943855	10630	0	0
ZNF615	3	0.034846	0.048799	0.701607	1280	2	-0.55567	0.9512	0.9543	1.0	20209	0	0
CEP76	3	0.034856	0.048799	0.701607	1281	2	-0.39021	0.93594	0.93731	1.0	19880	0	0
SERINC5	3	0.034865	0.048799	0.701607	1282	2	-0.68335	0.99334	0.99394	1.0	21142	0	0
RAPGEF6	3	0.034867	0.048799	0.701607	1283	1	-0.64941	0.55592	0.52397	0.945641	11743	0	0
FAM194B	3	0.034913	0.048799	0.701607	1284	1	-0.78841	0.25998	0.24484	0.894252	5803	1	0.36959
hsa-mir-643	4	0.034934	0.045415	0.701607	1285	2	-0.73486	0.76934	0.72798	1.0	16248	0	0
GPBP1	3	0.03494	0.048799	0.701607	1286	2	-0.45387	0.99455	0.99482	1.0	21171	0	0
DPY19L4	3	0.034959	0.048799	0.701607	1287	2	-0.3291	0.46532	0.42339	0.932547	9813	0	0
SLC27A5	3	0.034959	0.048799	0.701607	1288	1	-1.4891	0.050865	0.074308	0.827035	1882	1	0.60437
MRPS6	3	0.034987	0.048799	0.701607	1289	2	-0.61688	0.99659	0.99631	1.0	21235	0	0
WWTR1	3	0.035006	0.048799	0.701607	1290	2	-0.53049	0.65827	0.6156	0.95658	13955	0	0
SPEF1	3	0.035052	0.048799	0.701607	1291	1	-0.83072	0.24043	0.23201	0.894252	5461	1	0.36604
hsa-mir-4709	4	0.035054	0.045416	0.701607	1292	1	-0.7471	0.57239	0.53853	0.950169	12076	0	0
C17orf78	3	0.035062	0.048799	0.701607	1293	2	-0.46505	0.84304	0.83922	1.0	17840	0	0
NonTargetingControlGuideForHuman_0136	1	0.035092	0.024812	0.701607	1294	1	-0.53644	0.96491	0.97519	1.0	20518	0	0
CXXC11	3	0.035098	0.048799	0.701607	1295	1	-0.50051	0.69361	0.65497	0.969722	14678	0	0
HOXD8	3	0.035144	0.048799	0.701607	1296	1	-0.83357	0.21705	0.2151	0.894252	5054	1	0.36783
PCSK1N	3	0.035236	0.048799	0.701607	1297	1	-0.66011	0.82635	0.82573	1.0	17469	0	0
hsa-mir-147a	4	0.035299	0.045416	0.701607	1298	1	-0.65914	0.68574	0.63788	0.964371	14503	0	0
C2orf88	3	0.035328	0.051173	0.701607	1299	1	-0.43427	0.49264	0.45166	0.932547	10389	0	0
LARGE	3	0.035374	0.051173	0.701607	1300	1	-0.7849	0.99598	0.99572	1.0	21221	0	0
MED14	3	0.035383	0.051173	0.701607	1301	2	-1.078	0.079473	0.11468	0.871657	2763	1	1.1324
BCAS4	3	0.03542	0.051173	0.701607	1302	1	-0.86011	0.5514	0.5166	0.945641	11654	0	0
hsa-mir-4664	4	0.035424	0.046092	0.701607	1303	2	-0.51259	0.69666	0.6577	0.972368	14744	0	0
PALB2	3	0.035497	0.051173	0.701607	1304	2	-0.56145	0.67766	0.63578	0.962771	14348	0	0
HSF2BP	3	0.035512	0.051173	0.701607	1305	1	-0.71581	0.93229	0.9354	1.0	19791	0	0
CD40	3	0.035558	0.051173	0.701607	1306	1	-0.63447	0.17407	0.19375	0.894252	4311	1	0.47134
STARD10	3	0.035605	0.051693	0.701607	1307	1	-0.56617	0.88844	0.89692	1.0	18859	0	0
MLC1	3	0.03562	0.051693	0.701607	1308	2	-0.43333	0.97521	0.97684	1.0	20719	0	0
CX3CL1	3	0.035651	0.051693	0.701607	1309	1	-0.56064	0.88586	0.89368	1.0	18806	0	0
ACO2	3	0.035677	0.051693	0.701607	1310	2	-0.45645	0.79152	0.78799	1.0	16728	0	0
CYP2U1	3	0.035697	0.051693	0.701607	1311	1	-0.76998	0.8063	0.80048	1.0	17035	0	0
FOXI1	3	0.035743	0.051693	0.701607	1312	1	-0.46595	0.43662	0.39834	0.924439	9218	0	0
ZNF527	3	0.035753	0.051693	0.701607	1313	2	-0.32384	0.056234	0.088719	0.853894	2077	1	0.87697
PPP1R7	3	0.035789	0.051693	0.701607	1314	1	-0.91194	0.40808	0.37286	0.924439	8601	1	0.44335
SHFM1	3	0.035791	0.051693	0.701607	1315	2	-0.78696	0.99798	0.99818	1.0	21270	0	0
USE1	3	0.035839	0.051693	0.701607	1316	2	-0.3869	0.44565	0.40252	0.924439	9420	0	0
hsa-mir-127	4	0.035911	0.046758	0.701607	1317	1	-0.61906	0.062031	0.094033	0.865512	2258	1	1.0709
USP44	3	0.035927	0.051693	0.701607	1318	1	-0.50921	0.76686	0.75341	1.0	16188	0	0
MUS81	2	0.035935	0.028915	0.701607	1319	1	-0.72845	0.45896	0.4256	0.932547	9685	0	0
RFTN1	3	0.035943	0.051693	0.701607	1320	2	-0.52322	0.16079	0.18737	0.894252	4089	1	0.68383
GOLGA8B	3	0.035962	0.051693	0.701607	1321	2	-1.5489	0.0062407	0.011074	0.590712	375	1	1.9491
ARHGAP26	3	0.035973	0.051693	0.701607	1322	1	-0.72924	0.055507	0.086445	0.853894	2053	1	0.60968
PTRH2	3	0.03601	0.051693	0.701607	1323	2	-0.48647	0.99391	0.99424	1.0	21154	0	0
LOC100288814	3	0.036048	0.052249	0.701607	1324	2	-0.44553	0.37921	0.33661	0.901558	8018	1	0.61308
FBXW11	3	0.036065	0.052249	0.701607	1325	1	-0.69784	0.40207	0.35794	0.920699	8474	1	0.54594
DLEC1	3	0.036105	0.052249	0.701607	1326	2	-0.34827	0.97841	0.97988	1.0	20796	0	0
PPAPDC2	3	0.036111	0.05225	0.701607	1327	1	-0.61912	0.13079	0.15754	0.894252	3615	1	0.37573
CDC42	3	0.036144	0.05225	0.701607	1328	2	-0.54925	0.83864	0.83744	1.0	17739	0	0
PRSS33	3	0.036203	0.052809	0.701607	1329	1	-0.76553	0.75733	0.74291	1.0	15996	0	0
TRIM37	3	0.036249	0.052809	0.701607	1330	1	-1.3498	0.56297	0.5258	0.945641	11893	0	0
TMEM86B	3	0.036295	0.052809	0.701607	1331	1	-0.64443	0.80956	0.80246	1.0	17105	0	0
ENO3	3	0.036296	0.052809	0.701607	1332	2	-0.42955	0.98451	0.98587	1.0	20948	0	0
CCDC12	3	0.036306	0.052809	0.701607	1333	2	-0.42686	0.68087	0.64178	0.965284	14414	0	0
HDAC3	3	0.036342	0.052809	0.701607	1334	1	-0.47951	0.47497	0.43963	0.932547	10021	0	0
ERP27	3	0.036344	0.052809	0.701607	1335	2	-0.25144	0.43446	0.39622	0.924439	9169	0	0
ALG10B	3	0.036363	0.052809	0.701607	1336	2	-0.40012	0.99524	0.99533	1.0	21191	0	0
KIFC1	3	0.036388	0.052809	0.701607	1337	1	-0.4917	0.034775	0.047704	0.736447	1353	1	0.7569
KIAA0232	3	0.036431	0.052809	0.701607	1338	2	-0.63834	0.90066	0.90388	1.0	19103	0	0
FAM111B	3	0.036434	0.052809	0.701607	1339	1	-0.57197	0.80241	0.79845	1.0	16951	0	0
ADAM9	3	0.036478	0.052809	0.701607	1340	2	-0.77479	0.97936	0.98055	1.0	20824	0	0
DUSP8	3	0.03648	0.052809	0.701607	1341	1	-0.66689	0.94076	0.94456	1.0	19977	0	0
RASSF3	3	0.036498	0.052809	0.701607	1342	2	-0.4471	0.80518	0.80048	1.0	17008	0	0
AP3D1	3	0.036526	0.052809	0.701607	1343	1	-0.84091	0.70582	0.67782	0.985481	14932	0	0
NIPAL1	3	0.036572	0.052809	0.701607	1344	1	-0.92694	0.18967	0.19802	0.894252	4587	1	0.96407
TMEM42	3	0.036603	0.052809	0.701607	1345	2	-0.2676	0.80553	0.80048	1.0	17014	0	0
hsa-mir-297	1	0.036618	0.025813	0.701607	1346	1	-0.51476	0.96338	0.97419	1.0	20487	0	0
DYNLRB2	3	0.036664	0.052809	0.701607	1347	1	-0.68321	0.079919	0.11468	0.871657	2769	1	1.0061
TMEM38A	3	0.03671	0.052809	0.701607	1348	1	-1.1698	0.52605	0.48672	0.945641	11112	0	0
IL24	3	0.036756	0.052809	0.701607	1349	1	-0.52974	0.0015803	0.0024692	0.365516	127	2	0.90237
hsa-mir-378i	4	0.036768	0.050542	0.701607	1350	1	-0.4885	0.9333	0.93347	1.0	19816	0	0
NonTargetingControlGuideForHuman_0735	1	0.036775	0.026772	0.701607	1351	1	-0.58135	0.96322	0.97323	1.0	20480	0	0
APOBEC3A_B	1	0.036838	0.026772	0.701607	1352	1	-0.37218	0.96316	0.97323	1.0	20479	0	0
hsa-mir-612	4	0.036861	0.050542	0.701607	1353	2	-0.59024	0.83463	0.82271	1.0	17661	0	0
LCOR	3	0.036894	0.052809	0.701607	1354	1	-0.58685	0.64436	0.59962	0.953645	13663	0	0
MED28	3	0.03694	0.052809	0.701607	1355	1	-0.65668	0.78773	0.78047	1.0	16644	0	0
CXCL3	3	0.036986	0.053896	0.701607	1356	1	-1.0857	0.50346	0.46157	0.943855	10614	0	0
RAB6A	3	0.037032	0.053896	0.701607	1357	1	-0.47126	0.55798	0.52397	0.945641	11790	0	0
MRPL35	3	0.037075	0.053896	0.701607	1358	2	-0.51266	0.033484	0.046798	0.736447	1309	1	0.71946
LAMB2	3	0.037078	0.053896	0.701607	1359	1	-0.72303	0.96601	0.96918	1.0	20537	0	0
PTH2	3	0.037123	0.053896	0.701607	1360	2	-0.34813	0.57834	0.53306	0.945641	12210	0	0
ZNF197	3	0.037124	0.053897	0.701607	1361	1	-0.94355	0.53999	0.50381	0.945641	11410	0	0
MTPAP	3	0.037133	0.053897	0.701607	1362	2	-0.58689	0.82147	0.8172	1.0	17358	0	0
RAB3GAP2	3	0.03717	0.053897	0.701607	1363	1	-0.61052	0.63513	0.59143	0.952723	13464	0	0
ZC3H6	3	0.037172	0.053897	0.701607	1364	2	-0.35553	0.99754	0.99765	1.0	21257	0	0
CAT	3	0.037354	0.054422	0.701607	1365	1	-0.55457	0.85379	0.85121	1.0	18073	0	0
FES	3	0.0374	0.054422	0.701607	1366	1	-0.86663	0.94649	0.95033	1.0	20110	0	0
APH1A	3	0.037414	0.054423	0.701607	1367	2	-0.33121	0.9865	0.98785	1.0	20985	0	0
PLXNB1	3	0.037446	0.054423	0.701607	1368	1	-0.71687	0.5937	0.55431	0.952723	12529	0	0
DMPK	3	0.037462	0.054423	0.701607	1369	2	-0.41891	0.69372	0.65497	0.969722	14681	0	0
DTX3	3	0.037492	0.054423	0.701607	1370	1	-0.53319	0.79909	0.79536	1.0	16886	0	0
NonTargetingControlGuideForHuman_0523	1	0.037499	0.026772	0.701607	1371	1	-0.66617	0.9625	0.97323	1.0	20464	0	0
PIP5K1A	3	0.037538	0.055006	0.701607	1372	1	-0.64432	0.60417	0.56636	0.952723	12767	0	0
HCN2	3	0.03756	0.055006	0.701607	1373	2	-0.49827	0.99558	0.99541	1.0	21207	0	0
COPG1	3	0.037584	0.055006	0.701607	1374	1	-1.671	0.93383	0.93683	1.0	19827	0	0
UBAP1	3	0.037676	0.055006	0.701607	1375	1	-0.6168	0.069991	0.10685	0.871657	2502	2	0.46731
SSU72	3	0.037715	0.055006	0.701607	1376	2	-0.55785	0.36923	0.33239	0.901558	7816	1	0.28743
SPARCL1	3	0.037722	0.055006	0.701607	1377	1	-0.98543	0.55984	0.52397	0.945641	11828	0	0
KCNMB1	3	0.037754	0.055006	0.701607	1378	2	-0.56304	0.70473	0.67643	0.985041	14908	0	0
FANCD2	3	0.037768	0.055006	0.701607	1379	1	-0.70707	0.97352	0.97661	1.0	20689	0	0
GDF11	3	0.037803	0.055006	0.701607	1380	2	-0.65197	0.079964	0.11468	0.871657	2771	1	0.66174
ABCB7	3	0.037813	0.055006	0.701607	1381	2	-0.37851	0.76779	0.75459	1.0	16214	0	0
ANO1	3	0.037814	0.055006	0.701607	1382	1	-1.3407	0.25379	0.23843	0.894252	5704	1	0.32696
hsa-mir-1286	4	0.037894	0.052627	0.701607	1383	2	-0.40197	0.70657	0.66998	0.97874	14954	0	0
GPN3	3	0.0379	0.055006	0.701607	1384	2	-0.91118	0.85447	0.85204	1.0	18090	0	0
LOC100130451	3	0.037906	0.055006	0.701607	1385	1	-0.39719	0.096649	0.12745	0.885234	3050	1	1.0346
SLC35E1	3	0.03792	0.055006	0.701607	1386	2	-0.95516	0.93653	0.93777	1.0	19888	0	0
NonTargetingControlGuideForHuman_0114	1	0.037939	0.026773	0.701607	1387	1	-0.59055	0.96206	0.97323	1.0	20456	0	0
hsa-mir-936	4	0.037947	0.052627	0.701607	1388	2	-0.86296	0.09336	0.13361	0.894252	2991	1	0.44301
DCAF8L2	3	0.037952	0.055006	0.701607	1389	1	-0.49003	0.83091	0.83206	1.0	17571	0	0
CCT4	3	0.037978	0.055006	0.701607	1390	2	-0.67814	0.72501	0.70757	0.998736	15318	0	0
hsa-mir-34a	4	0.037991	0.052628	0.701607	1391	1	-0.55491	0.80427	0.77906	1.0	16981	0	0
NonTargetingControlGuideForHuman_0452	1	0.038034	0.026773	0.701607	1392	1	-0.63453	0.96197	0.97323	1.0	20452	0	0
LRRC25	3	0.038044	0.055006	0.701607	1393	1	-0.34408	0.3678	0.33023	0.901558	7782	1	0.28535
GAGE12B	1	0.038081	0.026773	0.701607	1394	1	-0.38668	0.96192	0.97323	1.0	20450	0	0
HK1	3	0.03809	0.055006	0.701607	1395	1	-1.1166	0.41557	0.3792	0.924439	8748	1	0.33866
DNAH12	3	0.038182	0.055006	0.701607	1396	1	-1.0737	0.54551	0.50749	0.945641	11519	0	0
ADSL	3	0.038228	0.055006	0.701607	1397	1	-0.59501	0.92865	0.93042	1.0	19707	0	0
SYDE1	3	0.038274	0.055006	0.701607	1398	1	-0.76698	0.89379	0.89692	1.0	18961	0	0
MLX	3	0.03832	0.055006	0.701607	1399	1	-0.74718	0.28363	0.26416	0.894252	6243	1	0.35793
COL4A1	3	0.038366	0.055006	0.701607	1400	1	-1.0314	0.95553	0.96019	1.0	20297	0	0
ELAVL3	3	0.038412	0.055006	0.701607	1401	1	-0.81906	0.094089	0.12745	0.885234	3007	1	0.65094
PIDD	3	0.03855	0.055006	0.701607	1402	1	-0.71228	0.77144	0.75692	1.0	16288	0	0
CDK11A	3	0.038596	0.055006	0.701607	1403	1	-1.0341	0.5764	0.53306	0.945641	12163	0	0
NonTargetingControlGuideForHuman_0061	1	0.038632	0.02776	0.701607	1404	1	-0.69391	0.96137	0.97224	1.0	20437	0	0
XPR1	3	0.038642	0.055006	0.701607	1405	1	-0.72001	0.19977	0.20445	0.894252	4769	1	0.29561
CC2D2B	3	0.038688	0.055006	0.701607	1406	1	-0.87347	0.87305	0.87405	1.0	18503	0	0
NDST1	3	0.038734	0.055006	0.701607	1407	1	-1.3791	0.81823	0.81435	1.0	17285	0	0
AHCY	3	0.03878	0.055006	0.701607	1408	1	-0.69621	0.88609	0.89368	1.0	18811	0	0
KLK1	3	0.038826	0.055006	0.701607	1409	1	-0.57939	0.62206	0.58647	0.952723	13143	0	0
ASNS	3	0.038872	0.055006	0.701607	1410	1	-0.56695	0.053734	0.079244	0.836991	1993	1	1.0567
API5	3	0.038918	0.055006	0.701607	1411	1	-0.6986	0.49366	0.45166	0.932547	10409	0	0
DCST1	3	0.038964	0.055006	0.701607	1412	1	-0.71068	0.49273	0.45166	0.932547	10391	0	0
GLRX2	3	0.03901	0.055006	0.701607	1413	1	-0.73218	0.93015	0.93346	1.0	19734	0	0
FTH1	3	0.039056	0.055006	0.701607	1414	1	-0.64348	0.44479	0.40252	0.924439	9400	0	0
CNTN1	3	0.039148	0.055006	0.701607	1415	1	-0.72431	0.16828	0.18946	0.894252	4218	1	0.422
hsa-mir-6068	4	0.039318	0.056382	0.701607	1416	2	-0.34609	0.90815	0.90959	1.0	19255	0	0
DPAGT1	3	0.039331	0.055006	0.701607	1417	1	-1.3625	0.9895	0.99102	1.0	21043	0	0
NonTargetingControlGuideForHuman_0743	1	0.03934	0.028755	0.701607	1418	1	-0.37991	0.96066	0.97125	1.0	20419	0	0
ZNF432	3	0.039377	0.055006	0.701607	1419	1	-0.64122	0.93103	0.93444	1.0	19765	0	0
KPNA5	3	0.039423	0.055006	0.701607	1420	1	-0.4735	0.96352	0.96741	1.0	20490	0	0
MOB3B	3	0.039469	0.055006	0.701607	1421	1	-0.76379	0.30299	0.27911	0.894252	6601	1	0.3574
TFF1	3	0.039561	0.055006	0.701607	1422	1	-0.84252	0.95473	0.95875	1.0	20287	0	0
hsa-mir-647	4	0.03958	0.057181	0.701607	1423	1	-0.93742	0.38629	0.3603	0.924439	8160	1	0.28864
CCNE1	3	0.039699	0.055006	0.701607	1424	1	-0.52423	0.903	0.90448	1.0	19156	0	0
SIGLEC1	3	0.039745	0.055006	0.701607	1425	1	-0.95494	0.89592	0.90009	1.0	19014	0	0
OR51F2	3	0.039791	0.055006	0.701607	1426	1	-0.52732	0.56669	0.52768	0.945641	11967	0	0
PIAS2	3	0.039837	0.055006	0.701607	1427	1	-1.0017	0.4207	0.38778	0.924439	8852	1	0.49742
OR1Q1	3	0.039883	0.055006	0.701607	1428	1	-0.99441	0.30306	0.27911	0.894252	6602	1	0.2897
hsa-mir-8076	4	0.039903	0.057935	0.701607	1429	2	-0.52781	0.8484	0.83641	1.0	17952	0	0
CSNK1A1L	3	0.039975	0.055006	0.701607	1430	1	-0.44612	0.99257	0.99331	1.0	21121	0	0
ASH1L	3	0.040021	0.055006	0.701607	1431	1	-0.5079	0.24744	0.23635	0.894252	5584	1	0.40119
PSMA1	3	0.040067	0.055006	0.701607	1432	1	-0.46843	0.54618	0.50936	0.945641	11530	0	0
